county_fips,county_name,land_area_sqmi,centroid_lat,centroid_lon
31097,Johnson County,376.086,40.394955,-96.265264
31099,Kearney County,516.193,40.50912,-98.947602
31101,Keith County,1062.063,41.194245,-101.644449
31103,Keya Paha County,772.876,42.87548,-99.718351
31105,Kimball County,951.942,41.199274,-103.703153
31107,Knox County,1108.235,42.634404,-97.891349
31109,Lancaster County,837.56,40.783547,-96.688658
31111,Lincoln County,2564.155,41.050322,-100.744481
31113,Logan County,570.698,41.542155,-100.443665
31115,Loup County,563.341,41.898204,-99.514525
31117,McPherson County,859.259,41.648414,-101.120851
31119,Madison County,572.612,41.909929,-97.606856
31121,Merrick County,487.794,41.16979,-98.031057
31123,Morrill County,1423.706,41.732204,-102.990594
31125,Nance County,441.595,41.402385,-97.991408
31127,Nemaha County,407.301,40.387238,-95.852461
31129,Nuckolls County,575.155,40.176492,-98.046842
31131,Otoe County,615.616,40.637992,-96.131027
31133,Pawnee County,431.075,40.137797,-96.245214
31135,Perkins County,883.313,40.857624,-101.62747
31137,Phelps County,539.765,40.516365,-99.406557
31139,Pierce County,573.249,42.271413,-97.610992
31141,Platte County,675.118,41.576866,-97.513467
31143,Polk County,438.832,41.187925,-97.570663
31145,Red Willow County,717.17,40.16942,-100.468576
31147,Richardson County,551.841,40.123743,-95.718603
31149,Rock County,1008.291,42.394749,-99.420851
31151,Saline County,574.07,40.516802,-97.131755
31153,Sarpy County,237.996,41.115064,-96.109125
31155,Saunders County,748.703,41.222966,-96.642696
31157,Scotts Bluff County,739.621,41.850506,-103.703021
31159,Seward County,571.43,40.871944,-97.140383
31161,Sheridan County,2440.17,42.512289,-102.36828
31163,Sherman County,565.877,41.218743,-98.972849
31165,Sioux County,2066.723,42.470668,-103.73217
31167,Stanton County,427.633,41.905045,-97.177109
31169,Thayer County,573.789,40.17342,-97.596258
31171,Thomas County,712.554,41.85573,-100.524703
31173,Thurston County,393.592,42.154061,-96.533943
31175,Valley County,568.09,41.564094,-98.983484
31177,Washington County,389.93,41.533973,-96.224577
31179,Wayne County,442.916,42.210746,-97.126243
31181,Webster County,574.913,40.180646,-98.49859
31183,Wheeler County,575.183,41.922575,-98.520853
31185,York County,572.516,40.873056,-97.596742
32001,Churchill County,4950.157,39.53771,-118.264166
32003,Clark County,7891.661,36.21413,-115.014398
32005,Douglas County,710.537,38.905129,-119.609019
32007,Elko County,17173.302,41.141133,-115.351424
32009,Esmeralda County,3581.889,37.778966,-117.632382
32011,Eureka County,4175.688,39.977788,-116.272208
32013,Humboldt County,9640.792,41.407914,-118.127591
32015,Lander County,5519.247,39.90021,-117.04724
32017,Lincoln County,10633.386,37.634605,-114.863037
32019,Lyon County,2003.054,39.022213,-119.197425
32021,Mineral County,3751.283,38.516647,-118.416279
32023,Nye County,18181.914,37.965864,-116.459011
32027,Pershing County,6036.589,40.439639,-118.409477
32029,Storey County,263.8,39.438385,-119.524646
32031,Washoe County,6315.873,40.73132,-119.663269
32033,White Pine County,8886.665,39.418176,-114.900565
32510,Carson City,144.534,39.15306,-119.747368
33001,Belknap County,401.85,43.519109,-71.425366
33003,Carroll County,931.864,43.867774,-71.20156
33005,Cheshire County,706.709,42.92546,-72.248183
33007,Coos County,1794.574,44.652548,-71.289431
33009,Grafton County,1708.599,43.926439,-71.842424
33011,Hillsborough County,876.537,42.911532,-71.723055
33013,Merrimack County,932.891,43.299579,-71.680041
33015,Rockingham County,695.429,42.988664,-71.09908
33017,Strafford County,367.463,43.293272,-71.035589
33019,Sullivan County,537.876,43.361188,-72.222084
34001,Atlantic County,555.578,39.469355,-74.633759
34003,Bergen County,232.794,40.959698,-74.074727
34005,Burlington County,799.285,39.875786,-74.663006
34007,Camden County,221.364,39.802407,-74.961249
34009,Cape May County,251.521,39.085841,-74.846354
34011,Cumberland County,483.38,39.328434,-75.121628
34013,Essex County,126.083,40.7874,-74.246292
34015,Gloucester County,322.009,39.722875,-75.145679
34017,Hudson County,46.193,40.731375,-74.078601
34019,Hunterdon County,427.835,40.565283,-74.911969
34021,Mercer County,224.482,40.282503,-74.703724
34023,Middlesex County,309.252,40.439621,-74.40743
34025,Monmouth County,468.204,40.287048,-74.152446
34027,Morris County,461.026,40.858896,-74.547292
34029,Ocean County,628.29,39.865669,-74.258864
34031,Passaic County,186.132,41.036655,-74.299408
34033,Salem County,331.861,39.573828,-75.357356
34035,Somerset County,301.867,40.565527,-74.619938
34037,Sussex County,518.489,41.137461,-74.691914
34039,Union County,102.767,40.659871,-74.308696
34041,Warren County,356.541,40.853491,-75.009498
35001,Bernalillo County,1161.245,35.053628,-106.66908
35003,Catron County,6924.187,33.901621,-108.391928
35005,Chaves County,6067.178,33.361604,-104.469837
35006,Cibola County,4539.984,34.928272,-107.99268
35007,Colfax County,3757.976,36.612964,-104.64011
35009,Curry County,1405.524,34.572984,-103.346055
35011,De Baca County,2323.107,34.359273,-104.368696
35013,Doña Ana County,3808.179,32.349919,-106.834968
35015,Eddy County,4176.348,32.457835,-104.306434
35017,Grant County,3961.207,32.732087,-108.381504
35019,Guadalupe County,3029.772,34.869748,-104.784898
35021,Harding County,2125.478,35.859352,-103.853424
35023,Hidalgo County,3438.551,31.898052,-108.751929
35025,Lea County,4391.552,32.795687,-103.413271
35027,Lincoln County,4831.115,33.740841,-105.449805
35028,Los Alamos County,109.123,35.870047,-106.307968
35029,Luna County,2965.177,32.184523,-107.747191
35031,McKinley County,5451.064,35.584062,-108.253294
35033,Mora County,1926.249,35.982841,-104.921898
35035,Otero County,6612.562,32.615599,-105.751308
35037,Quay County,2873.955,35.107018,-103.548071
35039,Rio Arriba County,5860.874,36.509669,-106.693983
35041,Roosevelt County,2446.051,34.021207,-103.483004
35043,Sandoval County,3710.194,35.685091,-106.883119
35045,San Juan County,5517.232,36.511624,-108.324578
35047,San Miguel County,4721.515,35.476859,-104.803519
35049,Santa Fe County,1910.38,35.514531,-105.963972
35051,Sierra County,4181.214,33.119468,-107.188161
35053,Socorro County,6646.387,33.991658,-106.939136
35055,Taos County,2202.373,36.577183,-105.638878
35057,Torrance County,3345.213,34.554998,-105.890577
35059,Union County,3825.05,36.488085,-103.475723
35061,Valencia County,1066.717,34.71684,-106.806582
36001,Albany County,522.888,42.58824,-73.97401
36003,Allegany County,1029.507,42.247853,-78.026153
36005,Bronx County,42.176,40.848711,-73.852939
36007,Broome County,705.651,42.161977,-75.830283
36009,Cattaraugus County,1308.183,42.239099,-78.662332
36011,Cayuga County,691.589,43.008546,-76.574587
36013,Chautauqua County,1060.41,42.304216,-79.407595
36015,Chemung County,407.333,42.148697,-76.752471
36017,Chenango County,893.443,42.478024,-75.602241
36019,Clinton County,1037.751,44.752712,-73.705643
36021,Columbia County,634.663,42.247696,-73.626718
36023,Cortland County,498.774,42.594039,-76.07624
36025,Delaware County,1442.596,42.193986,-74.966728
36027,Dutchess County,795.602,41.754825,-73.740014
36029,Erie County,1042.763,42.752759,-78.778192
36031,Essex County,1794.122,44.109601,-73.778431
36033,Franklin County,1629.296,44.594376,-74.31067
36035,Fulton County,495.46,43.115609,-74.423678
36037,Genesee County,492.976,43.00091,-78.192778
36039,Greene County,647.161,42.28697,-74.149542
36041,Hamilton County,1717.378,43.657879,-74.502456
36043,Herkimer County,1410.586,43.571009,-74.841097
36045,Jefferson County,1267.93,43.996389,-76.052968
36047,Kings County,69.377,40.635045,-73.95064
36049,Lewis County,1276.309,43.782706,-75.444132
36051,Livingston County,631.654,42.729042,-77.778463
36053,Madison County,654.85,42.910026,-75.663575
36055,Monroe County,656.944,43.250347,-77.700518
36057,Montgomery County,403.111,42.900891,-74.435357
36059,Nassau County,284.544,40.729612,-73.589414
36061,New York County,22.658,40.776642,-73.970187
36063,Niagara County,522.348,43.272672,-78.812943
36065,Oneida County,1212.442,43.242727,-75.434282
36067,Onondaga County,778.393,43.006516,-76.196134
36069,Ontario County,644.076,42.856357,-77.303497
36071,Orange County,812.078,41.40241,-74.306252
36073,Orleans County,391.262,43.339906,-78.207028
36075,Oswego County,951.62,43.461443,-76.209262
36077,Otsego County,1001.738,42.629776,-75.028841
36079,Putnam County,230.252,41.427907,-73.743861
36081,Queens County,108.724,40.654658,-73.841209
36083,Rensselaer County,652.459,42.710421,-73.513845
36085,Richmond County,57.523,40.561263,-74.1399
36087,Rockland County,173.685,41.154628,-74.024662
36089,St. Lawrence County,2679.526,44.488112,-75.074311
36091,Saratoga County,809.97,43.106135,-73.855387
36093,Schenectady County,204.669,42.817552,-74.043559
36095,Schoharie County,621.819,42.591294,-74.438172
36097,Schuyler County,328.343,42.419776,-76.938603
36099,Seneca County,323.698,42.782294,-76.827088
36101,Steuben County,1390.51,42.266725,-77.385525
36103,Suffolk County,910.934,40.943554,-72.692218
36105,Sullivan County,968.145,41.719993,-74.771577
36107,Tioga County,518.767,42.178057,-76.297456
36109,Tompkins County,474.644,42.453006,-76.473483
36111,Ulster County,1124.236,41.947212,-74.265458
36113,Warren County,867.222,43.555105,-73.838139
36115,Washington County,831.19,43.312377,-73.439428
36117,Wayne County,603.83,43.218114,-77.049402
36119,Westchester County,430.817,41.152686,-73.745753
36121,Wyoming County,592.7,42.701365,-78.228576
36123,Yates County,338.139,42.638237,-77.104324
37001,Alamance County,423.463,36.043954,-79.400573
37003,Alexander County,259.989,35.920951,-81.177467
37005,Alleghany County,234.835,36.489356,-81.132299
37007,Anson County,531.461,34.974972,-80.109763
37009,Ashe County,426.266,36.443469,-81.499334
37011,Avery County,247.338,36.07209,-81.920285
37013,Beaufort County,832.736,35.482313,-76.842014
37015,Bertie County,699.176,36.059043,-76.962364
37017,Bladen County,874.956,34.591938,-78.539489
37019,Brunswick County,850.069,34.038754,-78.227765
37021,Buncombe County,656.49,35.609371,-82.530423
37023,Burke County,506.237,35.746182,-81.70618
37025,Cabarrus County,361.232,35.388346,-80.552728
37027,Caldwell County,471.885,35.966396,-81.51254
37029,Camden County,240.326,36.342344,-76.162488
37031,Carteret County,507.606,34.858343,-76.53586
37033,Caswell County,425.483,36.394298,-79.339609
37035,Catawba County,401.374,35.661883,-81.214906
37037,Chatham County,681.482,35.704994,-79.251454
37039,Cherokee County,455.54,35.13715,-84.061449
37041,Chowan County,172.657,36.128979,-76.602752
37043,Clay County,215.001,35.052997,-83.752264
37045,Cleveland County,464.253,35.33463,-81.557114
37047,Columbus County,938.198,34.261602,-78.639308
37049,Craven County,706.542,35.116829,-77.08132
37051,Cumberland County,652.566,35.050192,-78.828719
37053,Currituck County,261.91,36.372174,-75.941224
37055,Dare County,383.229,35.606269,-75.767536
37057,Davidson County,552.996,35.795131,-80.207107
37059,Davie County,263.699,35.929355,-80.542552
37061,Duplin County,814.72,34.934403,-77.933543
37063,Durham County,287.549,36.033828,-78.878125
37065,Edgecombe County,505.436,35.917077,-77.602742
37067,Forsyth County,408.046,36.132466,-80.256961
37069,Franklin County,491.802,36.088247,-78.283082
37071,Gaston County,355.751,35.292834,-81.177364
37073,Gates County,340.612,36.442135,-76.702355
37075,Graham County,291.968,35.348364,-83.830915
37077,Granville County,531.991,36.299884,-78.657634
37079,Greene County,266.734,35.481959,-77.681688
37081,Guilford County,645.988,36.079065,-79.788665
37083,Halifax County,723.738,36.251438,-77.644842
37085,Harnett County,595.099,35.36866,-78.871665
37087,Haywood County,553.56,35.558882,-82.981307
37089,Henderson County,372.948,35.336427,-82.479583
37091,Hertford County,353.164,36.363517,-76.981616
37093,Hoke County,390.153,35.017233,-79.241964
37095,Hyde County,612.342,35.408157,-76.153687
37097,Iredell County,574.437,35.806251,-80.874524
37099,Jackson County,491.11,35.285454,-83.123966
37101,Johnston County,792.017,35.513419,-78.367348
37103,Jones County,471.368,35.032268,-77.356195
37105,Lee County,255.072,35.476336,-79.172117
37107,Lenoir County,399.087,35.240066,-77.635514
37109,Lincoln County,295.851,35.488491,-81.226893
37111,McDowell County,439.954,35.682268,-82.048045
37113,Macon County,515.564,35.152959,-83.421901
37115,Madison County,449.615,35.864206,-82.712631
37117,Martin County,456.412,35.847301,-77.119602
37119,Mecklenburg County,523.612,35.246862,-80.833832
37121,Mitchell County,221.251,36.013102,-82.163554
37123,Montgomery County,491.537,35.327548,-79.910752
37125,Moore County,697.627,35.308273,-79.492723
37127,Nash County,540.444,35.965945,-77.987555
37129,New Hanover County,192.225,34.183445,-77.864204
37131,Northampton County,536.71,36.421774,-77.398352
37133,Onslow County,762.085,34.763109,-77.499469
37135,Orange County,397.543,36.062525,-79.120033
37137,Pamlico County,336.515,35.147575,-76.665268
37139,Pasquotank County,226.878,36.265199,-76.260691
37141,Pender County,871.3,34.512556,-77.888106
37143,Perquimans County,247.173,36.180897,-76.403244
37145,Person County,392.34,36.386357,-78.965633
37147,Pitt County,652.366,35.59249,-77.372739
37149,Polk County,237.687,35.277901,-82.167621
37151,Randolph County,782.336,35.709915,-79.806215
37153,Richmond County,473.689,35.004636,-79.755695
37155,Robeson County,947.294,34.63921,-79.100881
37157,Rockingham County,565.642,36.381806,-79.782754
37159,Rowan County,511.61,35.641355,-80.521721
37161,Rutherford County,565.437,35.402747,-81.919582
37163,Sampson County,945.932,34.989298,-78.371261
37165,Scotland County,319.14,34.840023,-79.477337
37167,Stanly County,395.08,35.310449,-80.254374
37169,Stokes County,449.323,36.393797,-80.269921
37171,Surry County,532.644,36.415416,-80.686463
37173,Swain County,527.721,35.568849,-83.465614
37175,Transylvania County,378.358,35.210103,-82.816666
37177,Tyrrell County,390.777,35.87042,-76.165345
37179,Union County,632.739,34.99182,-80.530426
37181,Vance County,252.396,36.365481,-78.405434
37183,Wake County,834.607,35.789846,-78.650624
37185,Warren County,429.392,36.398105,-78.099899
37187,Washington County,346.51,35.844713,-76.572291
37189,Watauga County,312.44,36.235368,-81.709888
37191,Wayne County,553.922,35.35419,-78.00867
37193,Wilkes County,753.678,36.208883,-81.166095
37195,Wilson County,367.574,35.700357,-77.921598
37197,Yadkin County,334.943,36.158765,-80.665164
37199,Yancey County,312.592,35.889326,-82.303954
38001,Adams County,987.547,46.096815,-102.533198
38003,Barnes County,1491.559,46.94255,-98.070195
38005,Benson County,1388.555,48.071743,-99.351152
38007,Billings County,1148.488,47.007044,-103.364016
38009,Bottineau County,1668.858,48.794412,-100.831257
38011,Bowman County,1161.809,46.110144,-103.505943
38013,Burke County,1103.619,48.786453,-102.520087
38015,Burleigh County,1632.694,46.978829,-100.469533
38017,Cass County,1764.935,46.927003,-97.252375
38019,Cavalier County,1489.125,48.768439,-98.46379
38021,Dickey County,1131.493,46.107756,-98.496518
38023,Divide County,1261.13,48.814754,-103.509326
38025,Dunn County,2008.492,47.354557,-102.612322
38027,Eddy County,630.239,47.723436,-98.900474
38029,Emmons County,1508.401,46.284255,-100.237842
38031,Foster County,634.08,47.471431,-98.872876
38033,Golden Valley County,1000.885,46.938924,-103.844612
38035,Grand Forks County,1436.216,47.926003,-97.450851
38037,Grant County,1659.233,46.357827,-101.639049
38039,Griggs County,708.685,47.456334,-98.232286
38041,Hettinger County,1132.239,46.435704,-102.454238
38043,Kidder County,1351.062,46.938273,-99.731198
38045,LaMoure County,1146.005,46.464195,-98.526057
38047,Logan County,992.599,46.469278,-99.504585
38049,McHenry County,1873.942,48.233842,-100.633267
38051,McIntosh County,974.563,46.108682,-99.416487
38053,McKenzie County,2760.133,47.742475,-103.403215
38055,McLean County,2110.272,47.653206,-101.421914
38057,Mercer County,1042.781,47.307147,-101.833328
38059,Morton County,1925.888,46.710029,-101.310041
38061,Mountrail County,1825.163,48.210073,-102.364895
38063,Nelson County,981.815,47.918667,-98.204428
38065,Oliver County,722.404,47.118079,-101.33142
38067,Pembina County,1118.535,48.766896,-97.545405
38069,Pierce County,1018.285,48.238883,-99.966497
38071,Ramsey County,1185.367,48.266163,-98.739031
38073,Ransom County,862.472,46.449276,-97.647554
38075,Renville County,877.244,48.712781,-101.658152
38077,Richland County,1435.674,46.265219,-96.93796
38079,Rolette County,903.042,48.768271,-99.840463
38081,Sargent County,858.483,46.108204,-97.630051
38083,Sheridan County,972.226,47.581359,-100.330986
38085,Sioux County,1094.052,46.110618,-101.061284
38087,Slope County,1215.264,46.445834,-103.462462
38089,Stark County,1334.913,46.817031,-102.662026
38091,Steele County,712.143,47.451062,-97.71892
38093,Stutsman County,2221.904,46.972223,-98.956123
38095,Towner County,1025.113,48.682183,-99.248158
38097,Traill County,861.871,47.446271,-97.164636
38099,Walsh County,1281.607,48.376979,-97.72223
38101,Ward County,2013.029,48.216686,-101.540537
38103,Wells County,1270.533,47.580851,-99.682213
38105,Williams County,2077.6,48.355765,-103.501333
39001,Adams County,583.872,38.834468,-83.478082
39003,Allen County,402.545,40.771627,-84.106103
39005,Ashland County,422.986,40.843273,-82.270127
39007,Ashtabula County,702.417,41.906637,-80.745592
39009,Athens County,503.643,39.332755,-82.045885
39011,Auglaize County,401.388,40.561309,-84.224018
39013,Belmont County,532.127,40.017682,-80.967727
39015,Brown County,489.543,38.931377,-83.866772
39017,Butler County,466.516,39.439747,-84.565734
39019,Carroll County,394.612,40.579884,-81.090787
39021,Champaign County,428.977,40.132775,-83.767604
39023,Clark County,395.879,39.917032,-83.783676
39025,Clermont County,452.56,39.052054,-84.149485
39027,Clinton County,408.731,39.416681,-83.804583
39029,Columbiana County,531.917,40.770073,-80.778455
39031,Coshocton County,563.911,40.29671,-81.930109
39033,Crawford County,401.786,40.848524,-82.924783
39035,Cuyahoga County,457.212,41.555037,-81.604957
39037,Darke County,598.102,40.131467,-84.621191
39039,Defiance County,411.439,41.321679,-84.486433
39041,Delaware County,443.146,40.278941,-83.007462
39043,Erie County,251.288,41.394143,-82.586835
39045,Fairfield County,504.365,39.747694,-82.626685
39047,Fayette County,406.361,39.555246,-83.461893
39049,Franklin County,532.419,39.969875,-83.009086
39051,Fulton County,405.45,41.597264,-84.124267
39053,Gallia County,466.53,38.817046,-82.301746
39055,Geauga County,400.43,41.499322,-81.173505
39057,Greene County,413.632,39.687479,-83.894894
39059,Guernsey County,522.242,40.056665,-81.497875
39061,Hamilton County,405.454,39.196927,-84.544187
39063,Hancock County,531.324,41.000217,-83.665947
39065,Hardin County,470.285,40.660415,-83.664077
39067,Harrison County,402.331,40.292318,-81.091565
39069,Henry County,416.013,41.331584,-84.0689
39071,Highland County,553.084,39.184422,-83.601359
39073,Hocking County,421.349,39.490342,-82.483447
39075,Holmes County,422.614,40.565597,-81.930001
39077,Huron County,492.244,41.14508,-82.594641
39079,Jackson County,420.31,39.013477,-82.614142
39081,Jefferson County,408.124,40.399384,-80.763527
39083,Knox County,525.499,40.40362,-82.422393
39085,Lake County,229.395,41.778142,-81.19733
39087,Lawrence County,453.393,38.603866,-82.517186
39089,Licking County,682.427,40.091505,-82.483435
39091,Logan County,458.505,40.387553,-83.766343
39093,Lorain County,490.536,41.438805,-82.179722
39095,Lucas County,339.662,41.682321,-83.468903
39097,Madison County,466.688,39.89661,-83.400887
39099,Mahoning County,411.487,41.01088,-80.770396
39101,Marion County,403.807,40.588034,-83.168803
39103,Medina County,421.459,41.116174,-81.899764
39105,Meigs County,430.102,39.089807,-82.028397
39107,Mercer County,462.447,40.535333,-84.632059
39109,Miami County,406.581,40.053326,-84.228413
39111,Monroe County,455.723,39.726253,-81.090983
39113,Montgomery County,461.351,39.753736,-84.290591
39115,Morgan County,416.426,39.624946,-81.861697
39117,Morrow County,406.134,40.525266,-82.797729
39119,Muskingum County,664.546,39.966046,-81.943506
39121,Noble County,398.012,39.767232,-81.452493
39123,Ottawa County,254.702,41.545495,-83.012613
39125,Paulding County,416.435,41.118948,-84.582125
39127,Perry County,407.94,39.743187,-82.237952
39129,Pickaway County,501.265,39.648947,-83.052827
39131,Pike County,440.282,39.071341,-83.052911
39133,Portage County,487.408,41.16897,-81.196962
39135,Preble County,424.226,39.73881,-84.644758
39137,Putnam County,482.544,41.024533,-84.129879
39139,Richland County,495.227,40.774159,-82.542781
39141,Ross County,689.166,39.323895,-83.059538
39143,Sandusky County,408.245,41.355319,-83.142776
39145,Scioto County,610.155,38.814889,-82.998675
39147,Seneca County,551.026,41.119992,-83.127547
39149,Shelby County,407.694,40.33668,-84.204142
39151,Stark County,575.206,40.814131,-81.365667
39153,Summit County,412.801,41.121847,-81.534928
39155,Trumbull County,617.591,41.306374,-80.7704
39157,Tuscarawas County,567.565,40.447439,-81.471166
39159,Union County,431.711,40.295901,-83.367042
39161,Van Wert County,409.15,40.85552,-84.585775
39163,Vinton County,412.36,39.252042,-82.485961
39165,Warren County,401.417,39.425663,-84.16994
39167,Washington County,631.974,39.450676,-81.490636
39169,Wayne County,554.789,40.829661,-81.887194
39171,Williams County,420.66,41.564959,-84.584324
39173,Wood County,617.167,41.360183,-83.622682
39175,Wyandot County,406.879,40.839782,-83.313681
40001,Adair County,573.881,35.898043,-94.651026
40003,Alfalfa County,866.565,36.729703,-98.323445
40005,Atoka County,975.453,34.392469,-96.036558
40007,Beaver County,1814.837,36.748334,-100.483056
40009,Beckham County,901.675,35.270601,-99.690057
40011,Blaine County,928.463,35.877795,-98.429031
40013,Bryan County,904.348,33.964004,-96.265135
40015,Caddo County,1277.754,35.16792,-98.381045
40017,Canadian County,896.573,35.543354,-97.979889
40019,Carter County,822.301,34.251848,-97.287927
40021,Cherokee County,749.127,35.904367,-94.996796
40023,Choctaw County,770.383,34.027699,-95.554079
40025,Cimarron County,1834.808,36.74839,-102.517698
40027,Cleveland County,538.908,35.206376,-97.323088
40029,Coal County,516.772,34.582861,-96.288039
40031,Comanche County,1069.322,34.66263,-98.476612
40033,Cotton County,632.637,34.290676,-98.373438
40035,Craig County,761.255,36.76389,-95.201553
40037,Creek County,949.894,35.907398,-96.380177
40039,Custer County,988.779,35.645601,-98.997386
40041,Delaware County,737.754,36.393437,-94.808189
40043,Dewey County,999.628,35.97796,-99.014385
40045,Ellis County,1231.477,36.224258,-99.750139
40047,Garfield County,1058.507,36.378132,-97.788741
40049,Garvin County,802.146,34.70935,-97.312723
40051,Grady County,1100.54,35.021058,-97.88689
40053,Grant County,1000.74,36.788254,-97.788151
40055,Greer County,639.285,34.933853,-99.552968
40057,Harmon County,537.258,34.745971,-99.844194
40059,Harper County,1038.584,36.80035,-99.662805
40061,Haskell County,576.725,35.232431,-95.109642
40063,Hughes County,804.473,35.052934,-96.251183
40065,Jackson County,802.653,34.594006,-99.412235
40067,Jefferson County,758.956,34.105082,-97.83889
40069,Johnston County,643.05,34.313455,-96.654254
40071,Kay County,919.61,36.814885,-97.143862
40073,Kingfisher County,898.086,35.949436,-97.934557
40075,Kiowa County,1015.078,34.921489,-98.981617
40077,Latimer County,722.113,34.875137,-95.272262
40079,Le Flore County,1589.416,34.897356,-94.695074
40081,Lincoln County,952.372,35.703117,-96.881392
40083,Logan County,743.736,35.914277,-97.450952
40085,Love County,513.914,33.957804,-97.245093
40087,McClain County,570.72,35.016436,-97.449803
40089,McCurtain County,1850.782,34.117073,-94.766086
40091,McIntosh County,618.29,35.369108,-95.671787
40093,Major County,955.0,36.313119,-98.542015
40095,Marshall County,371.49,34.027007,-96.770533
40097,Mayes County,655.326,36.303804,-95.235638
40099,Murray County,416.375,34.485766,-97.071557
40101,Muskogee County,810.64,35.617551,-95.383911
40103,Noble County,731.712,36.384901,-97.236335
40105,Nowata County,565.817,36.789615,-95.613312
40107,Okfuskee County,618.458,35.466804,-96.327762
40109,Oklahoma County,708.9,35.554611,-97.409401
40111,Okmulgee County,697.443,35.6435,-95.965947
40113,Osage County,2246.682,36.624299,-96.408112
40115,Ottawa County,470.817,36.835764,-94.802681
40117,Pawnee County,568.353,36.313704,-96.696669
40119,Payne County,684.901,36.079225,-96.975255
40121,Pittsburg County,1305.512,34.92554,-95.74813
40123,Pontotoc County,720.353,34.721421,-96.691804
40125,Pottawatomie County,787.793,35.211391,-96.957004
40127,Pushmataha County,1395.54,34.377899,-95.408082
40129,Roger Mills County,1141.135,35.708554,-99.741572
40131,Rogers County,675.747,36.377794,-95.601383
40133,Seminole County,632.819,35.158366,-96.602857
40135,Sequoyah County,673.577,35.502435,-94.750757
40137,Stephens County,870.212,34.481361,-97.855607
40139,Texas County,2041.293,36.746317,-101.483855
40141,Tillman County,871.134,34.371085,-98.931701
40143,Tulsa County,570.242,36.120318,-95.941813
40145,Wagoner County,561.916,35.963388,-95.514201
40147,Washington County,415.524,36.704403,-95.906253
40149,Washita County,1003.089,35.289908,-98.992272
40151,Woods County,1286.482,36.726984,-98.863649
40153,Woodward County,1242.786,36.425619,-99.273661
41001,Baker County,3067.967,44.703427,-117.691933
41003,Benton County,675.208,44.493882,-123.424664
41005,Clackamas County,1870.711,45.160493,-122.195127
41007,Clatsop County,828.239,46.024509,-123.705037
41009,Columbia County,658.684,45.941932,-123.081079
41011,Coos County,1596.044,43.18591,-124.094133
41013,Crook County,2978.929,44.163054,-120.371585
41015,Curry County,1628.395,42.466439,-124.210929
41017,Deschutes County,3017.61,43.915118,-121.225575
41019,Douglas County,5035.676,43.286328,-123.154476
41021,Gilliam County,1204.721,45.382955,-120.276246
41023,Grant County,4527.792,44.496326,-119.014057
41025,Harney County,10134.438,43.064449,-118.987169
41027,Hood River County,522.194,45.511775,-121.655976
41029,Jackson County,2783.251,42.411621,-122.675611
41031,Jefferson County,1781.696,44.645151,-121.178632
41033,Josephine County,1638.649,42.386983,-123.57162
41035,Klamath County,5949.897,42.683761,-121.646168
41037,Lake County,8138.61,42.788401,-120.38979
41039,Lane County,4554.092,43.928334,-122.897581
41041,Lincoln County,980.983,44.641061,-123.911212
41043,Linn County,2289.508,44.488898,-122.537208
41045,Malheur County,9887.707,43.188625,-117.603191
41047,Marion County,1180.84,44.900898,-122.57626
41049,Morrow County,2030.529,45.425496,-119.602311
41051,Multnomah County,431.019,45.547711,-122.417363
41053,Polk County,740.924,44.900372,-123.39864
41055,Sherman County,823.614,45.399216,-120.678512
41057,Tillamook County,1103.183,45.45589,-123.759299
41059,Umatilla County,3215.45,45.5912,-118.73388
41061,Union County,2036.941,45.304081,-117.999149
41063,Wallowa County,3145.897,45.593753,-117.18558
41065,Wasco County,2381.119,45.164536,-121.165069
41067,Washington County,724.272,45.553542,-123.097615
41069,Wheeler County,1716.021,44.736415,-120.026861
41071,Yamhill County,715.938,45.247827,-123.316399
42001,Adams County,518.576,39.869437,-77.21775
42003,Allegheny County,729.952,40.469757,-79.980451
42005,Armstrong County,653.321,40.81238,-79.464129
42007,Beaver County,434.695,40.68414,-80.350721
42009,Bedford County,1011.988,39.998634,-78.494747
42011,Berks County,856.404,40.413957,-75.92686
42013,Blair County,525.067,40.498683,-78.309597
42015,Bradford County,1147.376,41.791504,-76.502123
42017,Bucks County,604.447,40.336887,-75.10706
42019,Butler County,789.482,40.913847,-79.918978
42021,Cambria County,687.963,40.510209,-78.710488
42023,Cameron County,396.234,41.438291,-78.198323
42025,Carbon County,381.356,40.918367,-75.705039
42027,Centre County,1107.259,40.909322,-77.847667
42029,Chester County,750.551,39.974029,-75.749751
42031,Clarion County,600.836,41.198159,-79.420369
42033,Clearfield County,1145.06,41.006862,-78.477724
42035,Clinton County,889.63,41.239508,-77.629009
42037,Columbia County,483.259,41.045517,-76.40426
42039,Crawford County,1012.355,41.687876,-80.107795
42041,Cumberland County,545.482,40.164805,-77.263442
42043,Dauphin County,524.87,40.412565,-76.792634
42045,Delaware County,183.808,39.916685,-75.398818
42047,Elk County,826.901,41.427332,-78.653937
42049,Erie County,798.901,42.117952,-80.096386
42051,Fayette County,790.758,39.918911,-79.640253
42053,Forest County,427.259,41.513304,-79.249705
42055,Franklin County,772.279,39.926772,-77.724521
42057,Fulton County,437.551,39.91075,-78.122617
42059,Greene County,575.932,39.847707,-80.225655
42061,Huntingdon County,874.592,40.422311,-77.968595
42063,Indiana County,827.394,40.651432,-79.087545
