candidate_id,candidate_name,county_fips,latitude,longitude
HRSA-HCSD-BPS-H80-030345,Kintegra at St Stephens HIgh,37035,35.77206517,-81.26884819
HRSA-HCSD-BPS-H80-030949,CRCHC Mobile Unit,37025,35.41728959,-80.59720712
HRSA-HCSD-BPS-H80-030950,Senior TLC - Charlotte,37119,35.24946939,-80.75188894
HRSA-HCSD-BPS-H80-031022,Kintegra Family Medicine - Boiling Springs,37045,35.24999711,-81.67515365
HRSA-HCSD-BPS-H80-031285,High Country Community Health Watauga Center,37189,36.20321958,-81.656
HRSA-HCSD-BPS-H80-031331,"C.W. Williams Community Health Center, Inc.",37119,35.19929901,-80.8830203
HRSA-HCSD-BPS-H80-031352,Red Springs Health Center,37155,34.81243947,-79.16881825
HRSA-HCSD-BPS-H80-031380,Blue Ridge Health - Rosman High School,37175,35.14322001,-82.82055002
HRSA-HCSD-BPS-H80-031381,Blue Ridge Health - Rosman Middle School,37175,35.14318191,-82.82082973
HRSA-HCSD-BPS-H80-031431,Kintegra at Discovery High,37035,35.67982828,-81.222336
HRSA-HCSD-BPS-H80-031432,Kintegra at Hickory High,37035,35.74933776,-81.33231571
HRSA-HCSD-BPS-H80-031433,Kintegra at Bandys High,37035,35.64273799,-81.08487503
HRSA-HCSD-BPS-H80-031434,Kintegra at Bunker Hill High,37035,35.75371354,-81.11933565
HRSA-HCSD-BPS-H80-031435,Kintegra at William Ellis Middle,37059,35.92936244,-80.4077596
HRSA-HCSD-BPS-H80-031436,Kintegra at Grandview Middle,37035,35.70374164,-81.33011277
HRSA-HCSD-BPS-H80-031437,Kintegra at Northview Middle,37035,35.76735127,-81.3245347
HRSA-HCSD-BPS-H80-031439,Kintegra at Davie County High,37059,35.9713222,-80.53570122
HRSA-HCSD-BPS-H80-031440,Kintegra at Hickory Career & Arts Magnet,37035,35.74364109,-81.33117049
HRSA-HCSD-BPS-H80-031442,Blue Ridge Health - Rosman Elementary,37175,35.14391562,-82.82723065
HRSA-HCSD-BPS-H80-031445,Advance Community Health - Mobile Services,37183,35.78203825,-78.79891565
HRSA-HCSD-BPS-H80-031558,Kintegra Mobile Health,37057,35.82656493,-80.24868977
HRSA-HCSD-BPS-H80-032012,Salisbury Health Center,37159,35.65656313,-80.50019447
HRSA-HCSD-BPS-H80-032093,GOSHEN MEDICAL CENTER - NEW BERN,37049,35.09450087,-77.1174073
HRSA-HCSD-BPS-H80-032141,WNCCHS  -  Medical/Dental Mobile Unit,37021,35.58574761,-82.55192771
HRSA-HCSD-BPS-H80-032369,CWWCHC Medical Mobile Unit,37119,35.22417146,-80.89610068
HRSA-HCSD-BPS-H80-032421,High Country Community Health Mobile Unit,37189,36.20321958,-81.656
HRSA-HCSD-BPS-H80-032511,Wilkes Health School Based Health Mobile Van,37193,36.14409204,-81.15646413
HRSA-HCSD-BPS-H80-032522,MedNorth Health Center at Calhoun Drive,37129,34.18908416,-77.94084924
HRSA-HCSD-BPS-H80-032534,OIC Sunset Avenue,37127,35.95873719,-77.82507579
HRSA-HCSD-BPS-H80-032586,Mobile Area Health Center #2,37065,35.92915528,-77.7738104
HRSA-HCSD-BPS-H80-032588,Blue Ridge Health - Highlands Cashier,37113,35.08647477,-83.18454934
HRSA-HCSD-BPS-H80-032689,"Appalachian District Local Health Department, dba AppHealthCare",37005,36.49243573,-81.14592657
HRSA-HCSD-BPS-H80-032835,GOSHEN MEDICAL CENTER - WHITEVILLE MOBILE UNIT,37047,34.30628945,-78.71764438
HRSA-HCSD-BPS-H80-032836,GOSHEN MEDICAL CENTER - CLINTON MOBILE UNIT,37163,35.01589705,-78.34501631
HRSA-HCSD-BPS-H80-032837,GOSHEN MEDICAL CENTER - MOUNT OLIVE MOBILE UNIT,37191,35.21173733,-78.07661562
HRSA-HCSD-BPS-H80-032838,GOSHEN MEDICAL CENTER - DUNN MOBILE UNIT,37085,35.30803739,-78.63311774
HRSA-HCSD-BPS-H80-032839,GOSHEN MEDICAL CENTER -  ROCKINGHAM MOBILE UNIT,37153,34.92793152,-79.75909074
HRSA-HCSD-BPS-H80-032841,GOSHEN MEDICAL CENTER - RAEFORD MOBILE UNIT,37093,34.97220064,-79.22547078
HRSA-HCSD-BPS-H80-032843,Kintegra at Catawba Rosenwald Education Center,37035,35.70238142,-81.07554784
HRSA-HCSD-BPS-H80-032844,Kintegra at Davie County Early College,37059,35.87093014,-80.55376699
HRSA-HCSD-BPS-H80-032845,Kintegra at Cornatzer Elementary,37059,35.89560617,-80.49647357
HRSA-HCSD-BPS-H80-032846,Kintegra at Challenger High School,37035,35.6999637,-81.28797091
HRSA-HCSD-BPS-H80-032847,Kintegra at South Davie Middle,37059,35.88693651,-80.56793324
HRSA-HCSD-BPS-H80-032848,Kintegra at William R. Davie Elementary,37059,35.98086429,-80.62255383
HRSA-HCSD-BPS-H80-032912,Blue Ridge Health - Arden,37021,35.45062073,-82.52710781
HRSA-HCSD-BPS-H80-033094,Mobile Unit 1,37107,35.26326336,-77.58138637
HRSA-HCSD-BPS-H80-033394,Blue Ridge Health-Meridian Macon,37113,35.17763912,-83.36742185
HRSA-HCSD-BPS-H80-033395,Blue Ridge Health-Meridian 69 North Broad,37175,35.23471028,-82.73380906
HRSA-HCSD-BPS-H80-033396,Blue Ridge Health-Meridian Broadview,37087,35.49551299,-82.972915
HRSA-HCSD-BPS-H80-033397,Blue Ridge Health-Meridian East,37087,35.49598657,-82.97255341
HRSA-HCSD-BPS-H80-033399,Blue Ridge Health - Swain,37173,35.42433161,-83.45225635
HRSA-HCSD-BPS-H80-033400,Blue Ridge Health-Meridian Walnut,37087,35.49551257,-82.98580427
HRSA-HCSD-BPS-H80-033402,Kintegra Family Medicine - Mocksville,37059,35.95630937,-80.52959492
HRSA-HCSD-BPS-H80-033403,Kintegra at Catawba Valley Community College,37035,35.6999637,-81.28797091
HRSA-HCSD-BPS-H80-033404,Kintegra at Cleveland County Public Health,37045,35.28244581,-81.49590917
HRSA-HCSD-BPS-H80-033458,Ocracoke Health Center Pharmacy,37095,35.11286425,-75.97872321
HRSA-HCSD-BPS-H80-033569,High Country Community Health Primedical,37189,36.21436366,-81.66884903
HRSA-HCSD-BPS-H80-033592,Blue Ridge Health Mobile Dental Bus 3,37089,35.34967601,-82.43121297
HRSA-HCSD-BPS-H80-033594,CommWell Health Mobile Health Care  -  Unit 2,37101,35.44658799,-78.42376697
HRSA-HCSD-BPS-H80-033599,Kintegra at Cleveland Community College,37045,35.28040159,-81.4922415
HRSA-HCSD-BPS-H80-033754,Contentnea Health Greene,37079,35.44151371,-77.66052981
HRSA-HCSD-BPS-H80-033915,RHCC Mobile Unit,37155,34.68468569,-79.18238956
HRSA-HCSD-BPS-H80-033916,Kintegra Behavioral Health - Hickory,37035,35.74450107,-81.33474277
HRSA-HCSD-BPS-H80-033964,CommWell Health of Newton Grove / Spivey's Corner - Medical,37163,35.24123744,-78.45140001
HRSA-HCSD-BPS-H80-034063,GOSHEN MEDICAL CENTER - ELIZABETHTOWN,37017,34.62059104,-78.60547867
HRSA-HCSD-BPS-H80-034086,Family Medicine at Elm,37081,35.96316514,-80.01215808
HRSA-HCSD-BPS-H80-034187,GOSHEN MEDICAL CENTER - ELIZABETHTOWN MOBILE UNIT,37017,34.62059104,-78.60547867
HRSA-HCSD-BPS-H80-034212,CFMC at North Village Pharmacy,37033,36.41662015,-79.3537833
HRSA-HCSD-BPS-H80-034234,Kintegra Mobile Dentistry Unit East,37057,35.82656493,-80.24868977
HRSA-HCSD-BPS-H80-034291,Hominy Valley Health Center,37021,35.5443745,-82.70729635
HRSA-HCSD-BPS-H80-034317,Kintegra Family Medicine - Fallston,37045,35.43347794,-81.50222778
HRSA-HCSD-BPS-H80-034321,Burke Dental,37023,35.72936499,-81.6539305
HRSA-HCSD-BPS-H80-034340,Kintegra Family Medicine - Kings Mountain West,37045,35.24037184,-81.35962847
HRSA-HCSD-BPS-H80-034365,GOSHEN MEDICAL CENTER - NEW RIVER MOBILE UNIT,37133,34.75056967,-77.41376725
HRSA-HCSD-BPS-H80-034366,GOSHEN MEDICAL CENTER - NEW BERN MOBILE UNIT,37049,35.09416379,-77.12897501
HRSA-HCSD-BPS-H80-034367,Blue Ridge Health - Asheville Middle School,37021,35.58554423,-82.56177754
HRSA-HCSD-BPS-H80-034373,Blue Ridge Health - Erwin Middle School,37021,35.61821001,-82.62958998
HRSA-HCSD-BPS-H80-034745,Blue Ridge Health-Brevard Middle School,37175,35.24549322,-82.72936112
HRSA-HCSD-BPS-H80-034746,Blue Ridge Health-Pisgah Forest Elementary School,37175,35.25661253,-82.70219453
HRSA-HCSD-BPS-H80-034772,Appalachian Mountain Health at Sylva,37099,35.38778031,-83.2017164
HRSA-HCSD-BPS-H80-034790,Charlotte Community Health Clinic - Express Care,37119,35.21556208,-80.78347246
HRSA-HCSD-BPS-H80-034793,Ophelia Garmon-Brown Medical Clinic,37119,35.23294744,-80.76988824
HRSA-HCSD-BPS-H80-034794,Dave Cathcart Pediatric Clinic,37119,35.19034018,-80.79902592
HRSA-HCSD-BPS-H80-034814,Lakewood,37063,35.98726089,-78.92651017
HRSA-HCSD-BPS-H80-034873,Blue Ridge Health - Brevard Elementary School,37175,35.22451353,-82.723502
HRSA-HCSD-BPS-H80-034874,Blue Ridge Health - Brevard High School,37175,35.21809446,-82.73614518
HRSA-HCSD-BPS-H80-034875,Blue Ridge Health- Davidson River School,37175,35.25849184,-82.70392757
HRSA-HCSD-BPS-H80-034901,Blue Ridge Health - Meridian Bonnie Lane,37099,35.35060615,-83.20752715
HRSA-HCSD-BPS-H80-034902,GOSHEN MEDICAL CENTER -  ALBEMARLE,37167,35.36447815,-80.19230462
HRSA-HCSD-BPS-H80-035101,Appalachian Mountain Health Mobile Primary Care,37021,35.61376266,-82.63823676
HRSA-HCSD-BPS-H80-035150,Agape Health Services- Plymouth,37187,35.86707362,-76.74967745
HRSA-HCSD-BPS-H80-035157,Piedmont Health Services,37037,35.63142547,-79.09618345
HRSA-HCSD-BPS-H80-035164,Pardee BlueMD 1824 Pisgah Drive,37089,35.32310101,-82.49037697
HRSA-HCSD-BPS-H80-035177,"Vecinos, Inc",37099,35.30644357,-83.20206282
HRSA-HCSD-BPS-H80-035327,Burnsville Health Center,37199,35.91185943,-82.29105866
HRSA-HCSD-BPS-H80-035365,Pardee BlueMD 611B Fifth Avenue West,37089,35.31715099,-82.46726303
HRSA-HCSD-BPS-H80-035366,Pardee BlueMD 3334 Boylston Highway Suite 20,37089,35.40050097,-82.57151102
HRSA-HCSD-BPS-H80-035367,Pardee BlueMD 643 Fifth Avenue West,37089,35.317016,-82.46820901
HRSA-HCSD-BPS-H80-035368,Pardee BlueMD 1409 Asheville Highway,37175,35.26131951,-82.71642332
HRSA-HCSD-BPS-H80-035369,Pardee BlueMD 156 Cross Road Drive,37089,35.38581601,-82.56810202
HRSA-HCSD-BPS-H80-035370,Pardee BlueMD 712 Fleming Street,37089,35.320633,-82.46591597
HRSA-HCSD-BPS-H80-035376,Appalachian Mountain Health at Asheville High School,37021,35.57236398,-82.55197096
HRSA-HCSD-BPS-H80-035383,Appalachian Mountain Health Dental Mobile Van,37021,35.61376266,-82.63823676
HRSA-HCSD-BPS-H80-035415,Pardee BlueMD 2775 Hendersonville Road,37089,35.44345198,-82.50712501
HRSA-HCSD-BPS-H80-035416,Pardee BlueMD 6503 Brevard Road,37089,35.31839101,-82.592273
HRSA-HCSD-BPS-H80-035417,Pardee BlueMD 805 Fairview Road Suite 200,37021,35.57125476,-82.50237952
HRSA-HCSD-BPS-H80-035418,Pardee BlueMD 2695 Hendersonville Road Suite 200,37021,35.44485495,-82.50729648
HRSA-HCSD-BPS-H80-035419,Pardee BlueMD 2695 Hendersonville Road Suite 202,37021,35.44485495,-82.50729648
HRSA-HCSD-BPS-H80-035435,Kintegra at Arndt Middle School,37035,35.76820783,-81.26760793
HRSA-HCSD-BPS-H80-035437,Kintegra at Maiden Middle School,37035,35.58099998,-81.21778521
HRSA-HCSD-BPS-H80-035438,Kintegra at Riverbend Middle School,37035,35.75310849,-81.11644465
HRSA-HCSD-BPS-H80-035441,Kintegra at Jacob's Fork Middle School,37035,35.6138523,-81.37109257
HRSA-HCSD-BPS-H80-035442,Kintegra at Piedmont Elementary,37071,35.26024835,-81.18055657
HRSA-HCSD-BPS-H80-035443,Kintegra at St James Elementary,37109,35.48534268,-81.01632047
HRSA-HCSD-BPS-H80-035444,Kintegra at S Ray Lowder Elementary,37109,35.46307653,-81.24536369
HRSA-HCSD-BPS-H80-035445,Kintegra at Norris S Childers Elementary,37109,35.48151475,-81.31750664
HRSA-HCSD-BPS-H80-035446,Kintegra at Piedmont Middle School,37071,35.23650288,-81.11500958
HRSA-HCSD-BPS-H80-035447,Kintegra at Pinebrook Elementary,37059,35.97107854,-80.51570141
HRSA-HCSD-BPS-H80-035448,Kintegra at Battleground Elementary,37109,35.47887407,-81.26411174
HRSA-HCSD-BPS-H80-035449,Kintegra at Catawba Springs Elementary,37109,35.45576395,-81.02137006
HRSA-HCSD-BPS-H80-035450,Kintegra at Piedmont High,37071,35.22828375,-81.15345117
HRSA-HCSD-BPS-H80-035451,Kintegra at Love Memorial Elementary,37109,35.44931743,-81.2761629
HRSA-HCSD-BPS-H80-035452,Kintegra at Mill Creek Middle School,37035,35.65060234,-81.08884011
HRSA-HCSD-BPS-H80-035453,Kintegra at Central Davie Academy,37059,35.9070115,-80.55261766
HRSA-HCSD-BPS-H80-035454,Kintegra at G E Massey Elementary,37109,35.47794712,-81.23703953
HRSA-HCSD-BPS-H80-035493,"Gateway Community Health Centers, Inc. Mobile Primary Care Clinic",37073,36.40884925,-76.75337496
HRSA-HCSD-BPS-H80-035495,GOSHEN MEDICAL CENTER -  SANFORD MOBILE UNIT,37105,35.45563739,-79.13897298
HRSA-HCSD-BPS-H80-035496,GOSHEN MEDICAL CENTER - SANFORD,37105,35.45563739,-79.13897298
HRSA-HCSD-BPS-H80-035562,Family Medicine at Northwood,37081,36.09026635,-79.79153322
HRSA-HCSD-BPS-H80-035664,Piedmont Health Mobile Unit,37135,35.91345522,-79.06976511
HRSA-HCSD-BPS-H80-035743,St. Augustine University CarePlex,37183,35.78463693,-78.62064229
HRSA-HCSD-BPS-H80-035808,Kintegra Mobile Podiatry,37071,35.27685424,-81.14080992
HRSA-HCSD-BPS-H80-035856,Cane River School Based Health Center,37199,35.91175302,-82.37756745
HRSA-HCSD-BPS-H80-035857,East Yancey School Based Health Center,37199,35.82602701,-82.28033947
HRSA-HCSD-BPS-H80-035862,Kintegra at Cooleemee Elementary,37059,35.81538683,-80.55258514
HRSA-HCSD-BPS-H80-035863,Kintegra at Mocksville Elementary,37059,35.90603309,-80.55852875
HRSA-HCSD-BPS-H80-035864,Kintegra at Pleasant Ridge Elementary,37071,35.250014,-81.20576003
HRSA-HCSD-BPS-H80-035865,Kintegra at Carr Elementary,37071,35.3128911,-81.18344497
HRSA-HCSD-BPS-H80-035866,Kintegra at Shady Grove Elementary,37059,35.94624334,-80.41519409
HRSA-HCSD-BPS-H80-035867,Kintegra at Belmont Middle School (BMS),37071,35.21944445,-81.03589054
HRSA-HCSD-BPS-H80-035875,GOSHEN MEDICAL CENTER - HAMPSTEAD MOBILE UNIT,37141,34.41120607,-77.6492331
HRSA-HCSD-BPS-H80-035884,Kintegra at North Gaston High School,37071,35.33452982,-81.17753741
HRSA-HCSD-BPS-H80-035901,Kintegra at Holbrook Middle School,37071,35.265495,-81.10582386
HRSA-HCSD-BPS-H80-035908,"C.W. Williams Community Health Center, Inc.",37119,35.16102698,-80.87897008
HRSA-HCSD-BPS-H80-035972,Kintegra Mobile Chiropractic,37097,35.7699184,-80.88475485
HRSA-HCSD-BPS-H80-036094,Kintegra at Burns Middle School,37045,35.42476,-81.53865
HRSA-HCSD-BPS-H80-036119,Kintegra Family Dentistry - Randolph HD,37151,35.6756856,-79.82358026
HRSA-HCSD-BPS-H80-036157,GOSHEN MEDICAL CENTER - MOREHEAD CITY,37031,34.72733516,-76.75619195
HRSA-HCSD-BPS-H80-036177,Kintegra at Kings Mountain Intermediate,37045,35.2319,-81.37846998
HRSA-HCSD-BPS-H80-036178,Kintegra at Washington Elementary,37045,35.33537757,-81.42161265
HRSA-HCSD-BPS-H80-036220,GOSHEN MEDICAL CENTER - DUPLIN,37061,34.96399757,-77.9619599
HRSA-HCSD-BPS-H80-036333,East McDowell Middle School,37111,35.68710666,-81.99613469
HRSA-HCSD-BPS-H80-036334,West McDowell Middle School,37111,35.69879339,-82.03832823
HRSA-HCSD-BPS-H80-036342,CommWell Health of Newton Grove/Spivey's Corner - Behavioral Health,37163,35.24234108,-78.4517
HRSA-HCSD-BPS-H80-036364,Blue Ridge Health - Swain County High School,37173,35.44724781,-83.45674729
HRSA-HCSD-BPS-H80-036371,McDowell County Health Center,37111,35.66478624,-82.02564301
HRSA-HCSD-BPS-H80-036442,Kintegra Mobile Dentistry Unit - Randolph,37057,35.87401107,-80.07628316
HRSA-HCSD-BPS-H80-036450,GOSHEN MEDICAL CENTER - STAR,37123,35.39491779,-79.78450089
HRSA-HCSD-BPS-H80-036474,Kinston Community Health Center Pharmacy,37107,35.26325695,-77.58113827
HRSA-HCSD-BPS-H80-036589,Kintegra Family Medicine - Asheboro,37151,35.74869449,-79.8065116
HRSA-HCSD-BPS-H80-036590,Kintegra Family Dentistry - Asheboro,37151,35.7118948,-79.80743596
HRSA-HCSD-BPS-H80-036591,Kintegra Family Medicine - Asheboro White Oak,37151,35.71267628,-79.8148086
HRSA-HCSD-BPS-H80-036598,Kintegra Family Medicine - Shelby Marketplace,37045,35.27015018,-81.49918037
HRSA-HCSD-BPS-H80-036599,Kintegra Family Medicine - Shelby - Dixon Blvd,37045,35.27019574,-81.49937349
HRSA-HCSD-BPS-H80-036642,"Kinston Community Health Center, Inc Site 2",37107,35.25877628,-77.57853477
HRSA-HCSD-BPS-H80-036708,CommWell Health Discount Pharmacy,37163,35.24245447,-78.45016149
HRSA-HCSD-BPS-H80-036714,Appalachian Mountain Health at Asheville,37021,35.58116385,-82.55441295
HRSA-HCSD-BPS-H80-036731,Kintegra Behavioral Health - Riverwood,37071,35.21557,-81.17007274
HRSA-HCSD-BPS-H80-036732,Kintegra Mobile Dentistry Unit - 5,37071,35.25889337,-81.18057174
HRSA-HCSD-BPS-H80-036733,Good Samaritan Clinic,37023,35.72936499,-81.6539305
HRSA-HCSD-BPS-H80-036734,Piedmont Health Services,37033,36.2491183,-79.18466818
HRSA-HCSD-BPS-H80-036736,James Austin Health Center,37157,36.49211068,-79.74643926
HRSA-HCSD-BPS-H80-036936,Manteo Community Health Center,37055,35.90862221,-75.6735
HRSA-HCSD-BPS-H80-037140,Kintegra at Page Primary,37071,35.2347343,-81.03147696
HRSA-HCSD-BPS-H80-037141,Kintegra at Warlick Academy,37071,35.28220525,-81.13349319
HRSA-HCSD-BPS-H80-037142,Kintegra at Costner Elementary,37071,35.32757804,-81.22721334
HRSA-HCSD-BPS-H80-037143,Kintegra at W C Friday Middle,37071,35.33399041,-81.18337146
HRSA-HCSD-BPS-H80-037144,Kintegra at New Hope Elementary,37071,35.21041119,-81.08376529
HRSA-HCSD-BPS-H80-037145,Kintegra at Turning Point Academy,37045,35.29309472,-81.54550992
HRSA-HCSD-BPS-H80-037146,Kintegra at Stuart Cramer High,37071,35.24544151,-81.05906818
HRSA-HCSD-BPS-H80-037192,Kintegra at Rock Springs Elementary,37109,35.52950584,-81.02573326
HRSA-HCSD-BPS-H80-037193,Kintegra at Yadkinville Elementary,37197,36.13687942,-80.66110002
HRSA-HCSD-BPS-H80-037195,Kintegra at Union Elementary,37109,35.51762571,-81.36832009
HRSA-HCSD-BPS-H80-037196,Kintegra at Starmount Middle,37197,36.18679436,-80.7692
HRSA-HCSD-BPS-H80-037197,Kintegra at North Brook Elementary,37109,35.49474001,-81.45393997
HRSA-HCSD-BPS-H80-037198,Kintegra at Jonesville Elementary,37197,36.23244824,-80.84440001
HRSA-HCSD-BPS-H80-037199,Kintegra at Iron Station Elementary,37109,35.45934064,-81.1674093
HRSA-HCSD-BPS-H80-037201,ARMS Union,37179,34.968833,-80.52562098
HRSA-HCSD-BPS-H80-037252,GOSHEN MEDICAL CENTER - JACKSONVILLE,37133,34.76589015,-77.38569173
HRSA-HCSD-BPS-H80-037360,Compassion Health Care Mobile Unit,37033,36.41671872,-79.35809873
HRSA-HCSD-BPS-H80-037383,Mattamuskeet Elementary School,37095,35.44094056,-76.21713205
HRSA-HCSD-BPS-H80-037403,Ocracoke School,37095,35.11167484,-75.9789405
HRSA-HCSD-BPS-H80-037408,Mattamuskeet Early College High,37095,35.44214034,-76.21895462
HRSA-HCSD-BPS-H80-037464,Mobile Area Health Center #3,37065,35.92915528,-77.7738104
HRSA-HCSD-BPS-H80-037471,Kintegra at West Lincoln Middle,37109,35.48213204,-81.38759176
HRSA-HCSD-BPS-H80-037472,Kintegra at Claremont Elementary,37035,35.71657311,-81.14293373
HRSA-HCSD-BPS-H80-037473,Kintegra at St. Stephens Elementary,37035,35.73295232,-81.27343108
HRSA-HCSD-BPS-H80-037474,Kintegra at Webb A. Murray Elementary,37035,35.73955093,-81.25114871
HRSA-HCSD-BPS-H80-037475,Kintegra at Mitchell Community College,37097,35.78296189,-80.89413051
HRSA-HCSD-BPS-H80-037476,Kintegra at Balls Creek Elementary,37035,35.63012007,-81.12808594
HRSA-HCSD-BPS-H80-037477,Kintegra at Oxford Elementary,37035,35.77342144,-81.15622868
HRSA-HCSD-BPS-H80-037494,McDowell High School,37111,35.69652012,-82.03627538
HRSA-HCSD-BPS-H80-037555,Kintegra at South Point High,37071,35.2230379,-81.03843587
HRSA-HCSD-BPS-H80-037556,Kintegra at McAdenville Elementary,37071,35.25339497,-81.07727141
HRSA-HCSD-BPS-H80-037660,Arms 19ft Mobile,37007,34.96788199,-80.07893821
HRSA-HCSD-BPS-H80-037661,Appalachian Mountain Health at Murphy,37039,35.07113518,-83.96486622
HRSA-HCSD-BPS-H80-037663,Sugar Creek Health Center,37119,35.26929569,-80.79500671
HRSA-HCSD-BPS-H80-037736,South Robeson Medical Center - New Construction,37155,34.49584338,-79.11293325
HRSA-HCSD-BPS-H80-037805,Spruce Pine Health Center,37121,35.89606541,-82.06840003
HRSA-HCSD-BPS-H80-037829,Pleasant Gardens Elementary,37111,35.69189981,-82.07056599
HRSA-HCSD-BPS-H80-037830,Community Care Cruiser,37079,35.44151371,-77.66052981
HRSA-HCSD-BPS-H80-037833,Blue Ridge Health - Polk Central Elementary,37149,35.33747979,-82.18204029
HRSA-HCSD-BPS-H80-037834,Blue Ridge Health - Sunnyview Elementary School,37149,35.37135894,-82.18289699
HRSA-HCSD-BPS-H80-037835,Blue Ridge Health - Tryon Elementary School,37149,35.2144143,-82.24340737
HRSA-HCSD-BPS-H80-037849,Kintegra at Brookside Elementary,37071,35.29373296,-81.15122829
HRSA-HCSD-BPS-H80-037855,West Marion Elementary School,37111,35.62183313,-82.06014553
HRSA-HCSD-BPS-H80-037877,High Country Community Health at the Hospitality House,37189,36.21379423,-81.63719997
HRSA-HCSD-BPS-H80-037947,Kintegra at Bessemer City Central Elementary,37071,35.30076173,-81.27521592
HRSA-HCSD-BPS-H80-038033,Marion Elementary School,37111,35.69112092,-82.0064969
HRSA-HCSD-BPS-H80-038086,High Country Community Health Surry County,37171,36.27575427,-80.8439763
HRSA-HCSD-BPS-H80-038166,Pardee BlueMD 1027 Fleming Street,37089,35.32379403,-82.46600155
HRSA-HCSD-BPS-H80-038234,CommWell Health Mobile Health Care  -  Unit 3,37101,35.44658799,-78.42376697
HRSA-HCSD-BPS-H80-038251,CommWell Health of Four Oaks,37101,35.44411925,-78.41789197
HRSA-HCSD-BPS-H80-038273,Kintegra at Bessemer City Primary,37071,35.30041036,-81.27575789
HRSA-HCSD-BPS-H80-038274,Kintegra at Bessemer City High,37071,35.2974456,-81.28125575
HRSA-HCSD-BPS-H80-038275,Kintegra at Bessemer City Middle,37071,35.27285628,-81.30031645
HRSA-HCSD-BPS-H80-038326,Appalachian Mountain Health Mobile Dental Van,37021,35.61376266,-82.63823676
HRSA-HCSD-BPS-H80-038349,Charlotte Community Health Clinic Novant Mobile Health Unit,37119,35.23170906,-80.92680845
HRSA-HCSD-BPS-H80-038376,Kintegra Family Medicine and Dentistry - Bessemer City,37071,35.2835469,-81.27907025
HRSA-HCSD-BPS-H80-038423,Blue Ridge Health - Brevard,37175,35.23667018,-82.73256158
HRSA-HCSD-BPS-H80-038424,CRCHC Mobile Dental Unit,37025,35.41728959,-80.59720712
HRSA-HCSD-BPS-H80-038447,Kintegra Mobile Optometry,37097,35.7699184,-80.88475485
HRSA-HCSD-BPS-H80-038483,Senior TLC - Shelby,37045,35.31683701,-81.51907197
HRSA-HCSD-BPS-H80-038490,Charlotte Community Health Clinic: Atrium Mobile Health Unit,37119,35.23170906,-80.92680845
HRSA-HCSD-BPS-H80-038516,Kintegra at Clover Garden School,37001,36.21521903,-79.45467811
HRSA-HCSD-BPS-H80-038601,CarePlex at Beacon Point,37183,35.76002876,-78.61483128
HRSA-HCSD-BPS-H80-038626,Blue Ridge Health - Enka Middle School,37021,35.55241941,-82.66439031
HRSA-HCSD-BPS-H80-038627,Kintegra at James Love Elementary,37045,35.26592717,-81.56705761
HRSA-HCSD-BPS-H80-038664,Agape Health Services- Aurora,37013,35.30152247,-76.78639999
HRSA-HCSD-BPS-H80-038697,Claxton Elementary School,37021,35.6075994,-82.55378506
HRSA-HCSD-BPS-H80-038698,Kintegra Behavioral Health - Statesville,37097,35.80289888,-80.85833341
HRSA-HCSD-BPS-H80-038732,Surry Medical Ministries,37171,36.48669802,-80.6109604
HRSA-HCSD-BPS-H80-038734,Kintegra at Atrium Women's Center - Waxhaw,37179,34.96212744,-80.76193091
HRSA-HCSD-BPS-H80-038735,Kintegra at Atrium Women's Center - Albemarle,37167,35.36298437,-80.19633623
HRSA-HCSD-BPS-H80-038736,Kintegra at Atrium Women's Center - Monroe,37179,34.97481098,-80.52136498
HRSA-HCSD-BPS-H80-038817,Advance Community Health-Franklin County CarePlex,37069,36.09682058,-78.29406381
HRSA-HCSD-BPS-H80-038862,Wade Family Medical Center Mobile Unit,37051,35.08682564,-78.90731335
HRSA-HCSD-BPS-H80-038863,Piedmont Efland School Based Behavioral Health,37135,36.08373647,-79.18878068
HRSA-HCSD-BPS-H80-038870,Isaac Dickson Elementary School,37021,35.59430805,-82.56410335
HRSA-HCSD-BPS-H80-038871,RCCHC Mobile Health Unit,37091,36.4395442,-77.08853809
HRSA-HCSD-BPS-H80-038888,CRCHC Homeless Clinic at Salvation Army Concord,37025,35.41449427,-80.57363855
HRSA-HCSD-BPS-H80-038897,Advance CarePlex - Wake Forest,37183,35.95027005,-78.52873866
HRSA-HCSD-BPS-H80-038949,Lee Student Health Center,37195,35.720222,-77.9161011
HRSA-HCSD-BPS-H80-039007,GOSHEN MEDICAL CENTER - BRIDGETON,37049,35.1212691,-77.00619118
HRSA-HCSD-BPS-H80-039014,Starlight Pediatrics,37183,35.65472712,-78.82765023
HRSA-HCSD-BPS-H80-039024,Kintegra at Forbush Middle,37197,36.14123658,-80.55610001
HRSA-HCSD-BPS-H80-039025,Kintegra at Starmount High,37197,36.18264477,-80.77270004
HRSA-HCSD-BPS-H80-039026,Kintegra at West Yadkin Elementary,37197,36.12302329,-80.78769786
HRSA-HCSD-BPS-H80-039103,Kintegra at Township Three Elementary,37045,35.21756041,-81.53150426
HRSA-HCSD-BPS-H80-039104,Kintegra at North Asheboro Middle,37151,35.74398445,-79.82291993
HRSA-HCSD-BPS-H80-039105,Kintegra at West Lincoln High,37109,35.48515891,-81.38870814
