candidate_id,candidate_name,county_fips,latitude,longitude,candidate_type,assumption_source,review_notes,review_status
HRSA-HCSD-BPS-H80-035445,Kintegra at Norris S Childers Elementary,37109,35.48151475,-81.31750664,fixed_site_assumption,HRSA Health Center Service Delivery and Look-Alike Sites,"Reviewed HRSA-supported health center site as a planning candidate; health_center_type=Service Delivery Site; location_type=Permanent; status=Active; address=2595 Rock Dam Rd, Lincolnton, NC, 28092-6803. This is not a claim that the site currently provides mammography.",reviewed
HRSA-HCSD-BPS-H80-035446,Kintegra at Piedmont Middle School,37071,35.23650288,-81.11500958,fixed_site_assumption,HRSA Health Center Service Delivery and Look-Alike Sites,"Reviewed HRSA-supported health center site as a planning candidate; health_center_type=Service Delivery Site; location_type=Permanent; status=Active; address=2970 S New Hope Rd, Gastonia, NC, 28056-8320. This is not a claim that the site currently provides mammography.",reviewed
HRSA-HCSD-BPS-H80-035447,Kintegra at Pinebrook Elementary,37059,35.97107854,-80.51570141,fixed_site_assumption,HRSA Health Center Service Delivery and Look-Alike Sites,"Reviewed HRSA-supported health center site as a planning candidate; health_center_type=Service Delivery Site; location_type=Permanent; status=Active; address=477 Pinebrook School Road, Mocksville, NC, 27028-7749. This is not a claim that the site currently provides mammography.",reviewed
HRSA-HCSD-BPS-H80-035448,Kintegra at Battleground Elementary,37109,35.47887407,-81.26411174,fixed_site_assumption,HRSA Health Center Service Delivery and Look-Alike Sites,"Reviewed HRSA-supported health center site as a planning candidate; health_center_type=Service Delivery Site; location_type=Permanent; status=Active; address=301 Jeb Seagle Dr, Lincolnton, NC, 28092-2168. This is not a claim that the site currently provides mammography.",reviewed
HRSA-HCSD-BPS-H80-035449,Kintegra at Catawba Springs Elementary,37109,35.45576395,-81.02137006,fixed_site_assumption,HRSA Health Center Service Delivery and Look-Alike Sites,"Reviewed HRSA-supported health center site as a planning candidate; health_center_type=Service Delivery Site; location_type=Permanent; status=Active; address=206 N Little Egypt Rd, Denver, NC, 28037-8015. This is not a claim that the site currently provides mammography.",reviewed
HRSA-HCSD-BPS-H80-035450,Kintegra at Piedmont High,37071,35.22828375,-81.15345117,fixed_site_assumption,HRSA Health Center Service Delivery and Look-Alike Sites,"Reviewed HRSA-supported health center site as a planning candidate; health_center_type=Service Delivery Site; location_type=Permanent; status=Active; address=2596 Robinwood Rd, Gastonia, NC, 28054-5877. This is not a claim that the site currently provides mammography.",reviewed
HRSA-HCSD-BPS-H80-035451,Kintegra at Love Memorial Elementary,37109,35.44931743,-81.2761629,fixed_site_assumption,HRSA Health Center Service Delivery and Look-Alike Sites,"Reviewed HRSA-supported health center site as a planning candidate; health_center_type=Service Delivery Site; location_type=Permanent; status=Active; address=1463 Love Memorial School Rd, Lincolnton, NC, 28092-7091. This is not a claim that the site currently provides mammography.",reviewed
HRSA-HCSD-BPS-H80-035452,Kintegra at Mill Creek Middle School,37035,35.65060234,-81.08884011,fixed_site_assumption,HRSA Health Center Service Delivery and Look-Alike Sites,"Reviewed HRSA-supported health center site as a planning candidate; health_center_type=Service Delivery Site; location_type=Permanent; status=Active; address=1041 Shiloh Rd, Claremont, NC, 28610-9202. This is not a claim that the site currently provides mammography.",reviewed
HRSA-HCSD-BPS-H80-035453,Kintegra at Central Davie Academy,37059,35.9070115,-80.55261766,fixed_site_assumption,HRSA Health Center Service Delivery and Look-Alike Sites,"Reviewed HRSA-supported health center site as a planning candidate; health_center_type=Service Delivery Site; location_type=Permanent; status=Active; address=160 Martin Luther King Jr Rd, Mocksville, NC, 27028-7780. This is not a claim that the site currently provides mammography.",reviewed
HRSA-HCSD-BPS-H80-035454,Kintegra at G E Massey Elementary,37109,35.47794712,-81.23703953,fixed_site_assumption,HRSA Health Center Service Delivery and Look-Alike Sites,"Reviewed HRSA-supported health center site as a planning candidate; health_center_type=Service Delivery Site; location_type=Permanent; status=Active; address=130 Newbold St, Lincolnton, NC, 28092-3906. This is not a claim that the site currently provides mammography.",reviewed
HRSA-HCSD-BPS-H80-035493,"Gateway Community Health Centers, Inc. Mobile Primary Care Clinic",37073,36.40884925,-76.75337496,mobile_stop_assumption,HRSA Health Center Service Delivery and Look-Alike Sites,"Reviewed HRSA-supported health center site as a planning candidate; health_center_type=Service Delivery Site; location_type=Mobile Van; status=Active; address=501 Main St, Gatesville, NC, 27938-9424. This is not a claim that the site currently provides mammography.",reviewed
HRSA-HCSD-BPS-H80-035495,GOSHEN MEDICAL CENTER -  SANFORD MOBILE UNIT,37105,35.45563739,-79.13897298,mobile_stop_assumption,HRSA Health Center Service Delivery and Look-Alike Sites,"Reviewed HRSA-supported health center site as a planning candidate; health_center_type=Service Delivery Site; location_type=Mobile Van; status=Active; address=2807 S Horner Blvd, Sanford, NC, 27332-8037. This is not a claim that the site currently provides mammography.",reviewed
HRSA-HCSD-BPS-H80-035496,GOSHEN MEDICAL CENTER - SANFORD,37105,35.45563739,-79.13897298,fixed_site_assumption,HRSA Health Center Service Delivery and Look-Alike Sites,"Reviewed HRSA-supported health center site as a planning candidate; health_center_type=Service Delivery Site; location_type=Permanent; status=Active; address=2807 S Horner Blvd, Sanford, NC, 27332-8037. This is not a claim that the site currently provides mammography.",reviewed
HRSA-HCSD-BPS-H80-035562,Family Medicine at Northwood,37081,36.09026635,-79.79153322,fixed_site_assumption,HRSA Health Center Service Delivery and Look-Alike Sites,"Reviewed HRSA-supported health center site as a planning candidate; health_center_type=Service Delivery Site; location_type=Permanent; status=Active; address=300 W Northwood St, Greensboro, NC, 27401-1324. This is not a claim that the site currently provides mammography.",reviewed
HRSA-HCSD-BPS-H80-035664,Piedmont Health Mobile Unit,37135,35.91345522,-79.06976511,mobile_stop_assumption,HRSA Health Center Service Delivery and Look-Alike Sites,"Reviewed HRSA-supported health center site as a planning candidate; health_center_type=Service Delivery Site; location_type=Mobile Van; status=Active; address=301 Lloyd St, Carrboro, NC, 27510-1823. This is not a claim that the site currently provides mammography.",reviewed
HRSA-HCSD-BPS-H80-035743,St. Augustine University CarePlex,37183,35.78463693,-78.62064229,fixed_site_assumption,HRSA Health Center Service Delivery and Look-Alike Sites,"Reviewed HRSA-supported health center site as a planning candidate; health_center_type=Service Delivery Site; location_type=Permanent; status=Active; address=1315 Oakwood Ave, Raleigh, NC, 27610-2298. This is not a claim that the site currently provides mammography.",reviewed
HRSA-HCSD-BPS-H80-035808,Kintegra Mobile Podiatry,37071,35.27685424,-81.14080992,mobile_stop_assumption,HRSA Health Center Service Delivery and Look-Alike Sites,"Reviewed HRSA-supported health center site as a planning candidate; health_center_type=Service Delivery Site; location_type=Mobile Van; status=Active; address=2721 X Ray Dr, Gastonia, NC, 28054-7491. This is not a claim that the site currently provides mammography.",reviewed
HRSA-HCSD-BPS-H80-035856,Cane River School Based Health Center,37199,35.91175302,-82.37756745,seasonal_fixed_site_assumption,HRSA Health Center Service Delivery and Look-Alike Sites,"Reviewed HRSA-supported health center site as a planning candidate; health_center_type=Service Delivery Site; location_type=Seasonal; status=Active; address=1128 Cane River School Rd, Burnsville, NC, 28714-8106. This is not a claim that the site currently provides mammography.",reviewed
HRSA-HCSD-BPS-H80-035857,East Yancey School Based Health Center,37199,35.82602701,-82.28033947,seasonal_fixed_site_assumption,HRSA Health Center Service Delivery and Look-Alike Sites,"Reviewed HRSA-supported health center site as a planning candidate; health_center_type=Service Delivery Site; location_type=Seasonal; status=Active; address=39 N Fork Rd, Burnsville, NC, 28714. This is not a claim that the site currently provides mammography.",reviewed
HRSA-HCSD-BPS-H80-035862,Kintegra at Cooleemee Elementary,37059,35.81538683,-80.55258514,fixed_site_assumption,HRSA Health Center Service Delivery and Look-Alike Sites,"Reviewed HRSA-supported health center site as a planning candidate; health_center_type=Service Delivery Site; location_type=Permanent; status=Active; address=136 Marginal St, Cooleemee, NC, 27014-0168. This is not a claim that the site currently provides mammography.",reviewed
HRSA-HCSD-BPS-H80-035863,Kintegra at Mocksville Elementary,37059,35.90603309,-80.55852875,fixed_site_assumption,HRSA Health Center Service Delivery and Look-Alike Sites,"Reviewed HRSA-supported health center site as a planning candidate; health_center_type=Service Delivery Site; location_type=Permanent; status=Active; address=295 Cemetery St, Mocksville, NC, 27028-2197. This is not a claim that the site currently provides mammography.",reviewed
HRSA-HCSD-BPS-H80-035864,Kintegra at Pleasant Ridge Elementary,37071,35.250014,-81.20576003,fixed_site_assumption,HRSA Health Center Service Delivery and Look-Alike Sites,"Reviewed HRSA-supported health center site as a planning candidate; health_center_type=Service Delivery Site; location_type=Permanent; status=Active; address=1260 Floyd Ln, Gastonia, NC, 28052-5444. This is not a claim that the site currently provides mammography.",reviewed
HRSA-HCSD-BPS-H80-035865,Kintegra at Carr Elementary,37071,35.3128911,-81.18344497,fixed_site_assumption,HRSA Health Center Service Delivery and Look-Alike Sites,"Reviewed HRSA-supported health center site as a planning candidate; health_center_type=Service Delivery Site; location_type=Permanent; status=Active; address=307 S Pine St, Dallas, NC, 28034-1953. This is not a claim that the site currently provides mammography.",reviewed
HRSA-HCSD-BPS-H80-035866,Kintegra at Shady Grove Elementary,37059,35.94624334,-80.41519409,fixed_site_assumption,HRSA Health Center Service Delivery and Look-Alike Sites,"Reviewed HRSA-supported health center site as a planning candidate; health_center_type=Service Delivery Site; location_type=Permanent; status=Active; address=3179 Cornatzer Rd, Advance, NC, 27006-7212. This is not a claim that the site currently provides mammography.",reviewed
HRSA-HCSD-BPS-H80-035867,Kintegra at Belmont Middle School (BMS),37071,35.21944445,-81.03589054,fixed_site_assumption,HRSA Health Center Service Delivery and Look-Alike Sites,"Reviewed HRSA-supported health center site as a planning candidate; health_center_type=Service Delivery Site; location_type=Permanent; status=Active; address=1020 S Point Rd, Belmont, NC, 28012-8533. This is not a claim that the site currently provides mammography.",reviewed
HRSA-HCSD-BPS-H80-035875,GOSHEN MEDICAL CENTER - HAMPSTEAD MOBILE UNIT,37141,34.41120607,-77.6492331,mobile_stop_assumption,HRSA Health Center Service Delivery and Look-Alike Sites,"Reviewed HRSA-supported health center site as a planning candidate; health_center_type=Service Delivery Site; location_type=Mobile Van; status=Active; address=261 Sloop Point Loop Rd, Hampstead, NC, 28443-2618. This is not a claim that the site currently provides mammography.",reviewed
HRSA-HCSD-BPS-H80-035884,Kintegra at North Gaston High School,37071,35.33452982,-81.17753741,fixed_site_assumption,HRSA Health Center Service Delivery and Look-Alike Sites,"Reviewed HRSA-supported health center site as a planning candidate; health_center_type=Service Delivery Site; location_type=Permanent; status=Active; address=1133 Ratchford Dr, Dallas, NC, 28034-6500. This is not a claim that the site currently provides mammography.",reviewed
HRSA-HCSD-BPS-H80-035901,Kintegra at Holbrook Middle School,37071,35.265495,-81.10582386,fixed_site_assumption,HRSA Health Center Service Delivery and Look-Alike Sites,"Reviewed HRSA-supported health center site as a planning candidate; health_center_type=Service Delivery Site; location_type=Permanent; status=Active; address=418 S Church St, Lowell, NC, 28098-1806. This is not a claim that the site currently provides mammography.",reviewed
HRSA-HCSD-BPS-H80-035908,"C.W. Williams Community Health Center, Inc.",37119,35.16102698,-80.87897008,fixed_site_assumption,HRSA Health Center Service Delivery and Look-Alike Sites,"Reviewed HRSA-supported health center site as a planning candidate; health_center_type=Service Delivery Site; location_type=Permanent; status=Active; address=5800 Old Pineville Rd, Charlotte, NC, 28217-4106. This is not a claim that the site currently provides mammography.",reviewed
HRSA-HCSD-BPS-H80-035972,Kintegra Mobile Chiropractic,37097,35.7699184,-80.88475485,mobile_stop_assumption,HRSA Health Center Service Delivery and Look-Alike Sites,"Reviewed HRSA-supported health center site as a planning candidate; health_center_type=Service Delivery Site; location_type=Mobile Van; status=Active; address=1022 Shelton Ave, Statesville, NC, 28677-6826. This is not a claim that the site currently provides mammography.",reviewed
HRSA-HCSD-BPS-H80-036094,Kintegra at Burns Middle School,37045,35.42476,-81.53865,fixed_site_assumption,HRSA Health Center Service Delivery and Look-Alike Sites,"Reviewed HRSA-supported health center site as a planning candidate; health_center_type=Administrative/Service Delivery Site; location_type=Permanent; status=Active; address=215 Shady Grove Rd, Lawndale, NC, 28090-8254. This is not a claim that the site currently provides mammography.",reviewed
HRSA-HCSD-BPS-H80-036119,Kintegra Family Dentistry - Randolph HD,37151,35.6756856,-79.82358026,fixed_site_assumption,HRSA Health Center Service Delivery and Look-Alike Sites,"Reviewed HRSA-supported health center site as a planning candidate; health_center_type=Service Delivery Site; location_type=Permanent; status=Active; address=2222 S Fayetteville St, Asheboro, NC, 27205-7368. This is not a claim that the site currently provides mammography.",reviewed
HRSA-HCSD-BPS-H80-036157,GOSHEN MEDICAL CENTER - MOREHEAD CITY,37031,34.72733516,-76.75619195,fixed_site_assumption,HRSA Health Center Service Delivery and Look-Alike Sites,"Reviewed HRSA-supported health center site as a planning candidate; health_center_type=Service Delivery Site; location_type=Permanent; status=Active; address=202 Penny Ln, Morehead City, NC, 28557-2993. This is not a claim that the site currently provides mammography.",reviewed
HRSA-HCSD-BPS-H80-036177,Kintegra at Kings Mountain Intermediate,37045,35.2319,-81.37846998,fixed_site_assumption,HRSA Health Center Service Delivery and Look-Alike Sites,"Reviewed HRSA-supported health center site as a planning candidate; health_center_type=Administrative/Service Delivery Site; location_type=Permanent; status=Active; address=227 Kings Mountain Blvd, Kings Mountain, NC, 28086-9121. This is not a claim that the site currently provides mammography.",reviewed
HRSA-HCSD-BPS-H80-036178,Kintegra at Washington Elementary,37045,35.33537757,-81.42161265,fixed_site_assumption,HRSA Health Center Service Delivery and Look-Alike Sites,"Reviewed HRSA-supported health center site as a planning candidate; health_center_type=Service Delivery Site; location_type=Permanent; status=Active; address=1907 Stony Point Rd, Shelby, NC, 28150-9602. This is not a claim that the site currently provides mammography.",reviewed
HRSA-HCSD-BPS-H80-036220,GOSHEN MEDICAL CENTER - DUPLIN,37061,34.96399757,-77.9619599,fixed_site_assumption,HRSA Health Center Service Delivery and Look-Alike Sites,"Reviewed HRSA-supported health center site as a planning candidate; health_center_type=Service Delivery Site; location_type=Permanent; status=Active; address=214 Duplin St, Kenansville, NC, 28349-9024. This is not a claim that the site currently provides mammography.",reviewed
HRSA-HCSD-BPS-H80-036333,East McDowell Middle School,37111,35.68710666,-81.99613469,fixed_site_assumption,HRSA Health Center Service Delivery and Look-Alike Sites,"Reviewed HRSA-supported health center site as a planning candidate; health_center_type=Service Delivery Site; location_type=Permanent; status=Active; address=676 State St, Marion, NC, 28752-3698. This is not a claim that the site currently provides mammography.",reviewed
HRSA-HCSD-BPS-H80-036334,West McDowell Middle School,37111,35.69879339,-82.03832823,fixed_site_assumption,HRSA Health Center Service Delivery and Look-Alike Sites,"Reviewed HRSA-supported health center site as a planning candidate; health_center_type=Service Delivery Site; location_type=Permanent; status=Active; address=346 W McDowell Jr High Sch Rd, Marion, NC, 28752-6203. This is not a claim that the site currently provides mammography.",reviewed
HRSA-HCSD-BPS-H80-036342,CommWell Health of Newton Grove/Spivey's Corner - Behavioral Health,37163,35.24234108,-78.4517,fixed_site_assumption,HRSA Health Center Service Delivery and Look-Alike Sites,"Reviewed HRSA-supported health center site as a planning candidate; health_center_type=Service Delivery Site; location_type=Permanent; status=Active; address=1508 Maple Grove Church Rd, Unit B, Dunn, NC, 28334-7688. This is not a claim that the site currently provides mammography.",reviewed
HRSA-HCSD-BPS-H80-036364,Blue Ridge Health - Swain County High School,37173,35.44724781,-83.45674729,seasonal_fixed_site_assumption,HRSA Health Center Service Delivery and Look-Alike Sites,"Reviewed HRSA-supported health center site as a planning candidate; health_center_type=Service Delivery Site; location_type=Seasonal; status=Active; address=1415 Fontana Rd, Bryson City, NC, 28713-6951. This is not a claim that the site currently provides mammography.",reviewed
HRSA-HCSD-BPS-H80-036371,McDowell County Health Center,37111,35.66478624,-82.02564301,fixed_site_assumption,HRSA Health Center Service Delivery and Look-Alike Sites,"Reviewed HRSA-supported health center site as a planning candidate; health_center_type=Service Delivery Site; location_type=Permanent; status=Active; address=136 Creekview Ct, Marion, NC, 28752-6519. This is not a claim that the site currently provides mammography.",reviewed
HRSA-HCSD-BPS-H80-036442,Kintegra Mobile Dentistry Unit - Randolph,37057,35.87401107,-80.07628316,mobile_stop_assumption,HRSA Health Center Service Delivery and Look-Alike Sites,"Reviewed HRSA-supported health center site as a planning candidate; health_center_type=Administrative/Service Delivery Site; location_type=Mobile Van; status=Active; address=611 Randolph St, Thomasville, NC, 27360-5126. This is not a claim that the site currently provides mammography.",reviewed
HRSA-HCSD-BPS-H80-036450,GOSHEN MEDICAL CENTER - STAR,37123,35.39491779,-79.78450089,fixed_site_assumption,HRSA Health Center Service Delivery and Look-Alike Sites,"Reviewed HRSA-supported health center site as a planning candidate; health_center_type=Service Delivery Site; location_type=Permanent; status=Active; address=103 Cotton Creek Rd, Star, NC, 27356-7954. This is not a claim that the site currently provides mammography.",reviewed
HRSA-HCSD-BPS-H80-036474,Kinston Community Health Center Pharmacy,37107,35.26325695,-77.58113827,fixed_site_assumption,HRSA Health Center Service Delivery and Look-Alike Sites,"Reviewed HRSA-supported health center site as a planning candidate; health_center_type=Service Delivery Site; location_type=Permanent; status=Active; address=324 N Queen St STE A, Kinston, NC, 28501-4932. This is not a claim that the site currently provides mammography.",reviewed
HRSA-HCSD-BPS-H80-036589,Kintegra Family Medicine - Asheboro,37151,35.74869449,-79.8065116,fixed_site_assumption,HRSA Health Center Service Delivery and Look-Alike Sites,"Reviewed HRSA-supported health center site as a planning candidate; health_center_type=Service Delivery Site; location_type=Permanent; status=Active; address=1831 N Fayetteville St, Asheboro, NC, 27203-3273. This is not a claim that the site currently provides mammography.",reviewed
HRSA-HCSD-BPS-H80-036590,Kintegra Family Dentistry - Asheboro,37151,35.7118948,-79.80743596,fixed_site_assumption,HRSA Health Center Service Delivery and Look-Alike Sites,"Reviewed HRSA-supported health center site as a planning candidate; health_center_type=Service Delivery Site; location_type=Permanent; status=Active; address=308 Brewer St, Asheboro, NC, 27203-4896. This is not a claim that the site currently provides mammography.",reviewed
HRSA-HCSD-BPS-H80-036591,Kintegra Family Medicine - Asheboro White Oak,37151,35.71267628,-79.8148086,fixed_site_assumption,HRSA Health Center Service Delivery and Look-Alike Sites,"Reviewed HRSA-supported health center site as a planning candidate; health_center_type=Service Delivery Site; location_type=Permanent; status=Active; address=425 White Oak St, Asheboro, NC, 27203-4707. This is not a claim that the site currently provides mammography.",reviewed
HRSA-HCSD-BPS-H80-036598,Kintegra Family Medicine - Shelby Marketplace,37045,35.27015018,-81.49918037,fixed_site_assumption,HRSA Health Center Service Delivery and Look-Alike Sites,"Reviewed HRSA-supported health center site as a planning candidate; health_center_type=Service Delivery Site; location_type=Permanent; status=Active; address=1760 E Dixon Blvd, Shelby, NC, 28152-6948. This is not a claim that the site currently provides mammography.",reviewed
HRSA-HCSD-BPS-H80-036599,Kintegra Family Medicine - Shelby - Dixon Blvd,37045,35.27019574,-81.49937349,fixed_site_assumption,HRSA Health Center Service Delivery and Look-Alike Sites,"Reviewed HRSA-supported health center site as a planning candidate; health_center_type=Service Delivery Site; location_type=Permanent; status=Active; address=1758 E Dixon Blvd, Shelby, NC, 28152-6948. This is not a claim that the site currently provides mammography.",reviewed
HRSA-HCSD-BPS-H80-036642,"Kinston Community Health Center, Inc Site 2",37107,35.25877628,-77.57853477,fixed_site_assumption,HRSA Health Center Service Delivery and Look-Alike Sites,"Reviewed HRSA-supported health center site as a planning candidate; health_center_type=Administrative/Service Delivery Site; location_type=Permanent; status=Active; address=207 E King St STE, Kinston, NC, 28501-4917. This is not a claim that the site currently provides mammography.",reviewed
HRSA-HCSD-BPS-H80-036708,CommWell Health Discount Pharmacy,37163,35.24245447,-78.45016149,fixed_site_assumption,HRSA Health Center Service Delivery and Look-Alike Sites,"Reviewed HRSA-supported health center site as a planning candidate; health_center_type=Service Delivery Site; location_type=Permanent; status=Active; address=3261 Easy St, Dunn, NC, 28334-7990. This is not a claim that the site currently provides mammography.",reviewed
HRSA-HCSD-BPS-H80-036714,Appalachian Mountain Health at Asheville,37021,35.58116385,-82.55441295,fixed_site_assumption,HRSA Health Center Service Delivery and Look-Alike Sites,"Reviewed HRSA-supported health center site as a planning candidate; health_center_type=Service Delivery Site; location_type=Permanent; status=Active; address=77 McDowell St, Asheville, NC, 28801-4435. This is not a claim that the site currently provides mammography.",reviewed
HRSA-HCSD-BPS-H80-036731,Kintegra Behavioral Health - Riverwood,37071,35.21557,-81.17007274,fixed_site_assumption,HRSA Health Center Service Delivery and Look-Alike Sites,"Reviewed HRSA-supported health center site as a planning candidate; health_center_type=Service Delivery Site; location_type=Permanent; status=Active; address=3050 Riverwood Pkwy, Suite B, Gastonia, NC, 28056-6002. This is not a claim that the site currently provides mammography.",reviewed
HRSA-HCSD-BPS-H80-036732,Kintegra Mobile Dentistry Unit - 5,37071,35.25889337,-81.18057174,mobile_stop_assumption,HRSA Health Center Service Delivery and Look-Alike Sites,"Reviewed HRSA-supported health center site as a planning candidate; health_center_type=Service Delivery Site; location_type=Mobile Van; status=Active; address=111 E 3rd Ave, Gastonia, NC, 28052-4317. This is not a claim that the site currently provides mammography.",reviewed
HRSA-HCSD-BPS-H80-036733,Good Samaritan Clinic,37023,35.72936499,-81.6539305,fixed_site_assumption,HRSA Health Center Service Delivery and Look-Alike Sites,"Reviewed HRSA-supported health center site as a planning candidate; health_center_type=Administrative/Service Delivery Site; location_type=Permanent; status=Active; address=500 E Parker Rd, Morganton, NC, 28655-5113. This is not a claim that the site currently provides mammography.",reviewed
HRSA-HCSD-BPS-H80-036734,Piedmont Health Services,37033,36.2491183,-79.18466818,fixed_site_assumption,HRSA Health Center Service Delivery and Look-Alike Sites,"Reviewed HRSA-supported health center site as a planning candidate; health_center_type=Administrative/Service Delivery Site; location_type=Permanent; status=Active; address=322 Main St, Prospect Hill, NC, 27314-9438. This is not a claim that the site currently provides mammography.",reviewed
HRSA-HCSD-BPS-H80-036736,James Austin Health Center,37157,36.49211068,-79.74643926,fixed_site_assumption,HRSA Health Center Service Delivery and Look-Alike Sites,"Reviewed HRSA-supported health center site as a planning candidate; health_center_type=Service Delivery Site; location_type=Permanent; status=Active; address=250 West Kings Highway, Eden, NC, 27288-5010. This is not a claim that the site currently provides mammography.",reviewed
HRSA-HCSD-BPS-H80-036936,Manteo Community Health Center,37055,35.90862221,-75.6735,fixed_site_assumption,HRSA Health Center Service Delivery and Look-Alike Sites,"Reviewed HRSA-supported health center site as a planning candidate; health_center_type=Service Delivery Site; location_type=Permanent; status=Active; address=402 Budleigh St, Manteo, NC, 27954. This is not a claim that the site currently provides mammography.",reviewed
HRSA-HCSD-BPS-H80-037140,Kintegra at Page Primary,37071,35.2347343,-81.03147696,fixed_site_assumption,HRSA Health Center Service Delivery and Look-Alike Sites,"Reviewed HRSA-supported health center site as a planning candidate; health_center_type=Service Delivery Site; location_type=Permanent; status=Active; address=215 Ewing Dr, Belmont, NC, 28012-4130. This is not a claim that the site currently provides mammography.",reviewed
HRSA-HCSD-BPS-H80-037141,Kintegra at Warlick Academy,37071,35.28220525,-81.13349319,fixed_site_assumption,HRSA Health Center Service Delivery and Look-Alike Sites,"Reviewed HRSA-supported health center site as a planning candidate; health_center_type=Service Delivery Site; location_type=Permanent; status=Active; address=1316 Spencer Mountain Rd, Gastonia, NC, 28054-3045. This is not a claim that the site currently provides mammography.",reviewed
HRSA-HCSD-BPS-H80-037142,Kintegra at Costner Elementary,37071,35.32757804,-81.22721334,fixed_site_assumption,HRSA Health Center Service Delivery and Look-Alike Sites,"Reviewed HRSA-supported health center site as a planning candidate; health_center_type=Service Delivery Site; location_type=Permanent; status=Active; address=353 Old NC 277 Loop Rd, Dallas, NC, 28034-9795. This is not a claim that the site currently provides mammography.",reviewed
HRSA-HCSD-BPS-H80-037143,Kintegra at W C Friday Middle,37071,35.33399041,-81.18337146,fixed_site_assumption,HRSA Health Center Service Delivery and Look-Alike Sites,"Reviewed HRSA-supported health center site as a planning candidate; health_center_type=Service Delivery Site; location_type=Permanent; status=Active; address=1221 Ratchford Dr, Dallas, NC, 28034-7599. This is not a claim that the site currently provides mammography.",reviewed
HRSA-HCSD-BPS-H80-037144,Kintegra at New Hope Elementary,37071,35.21041119,-81.08376529,fixed_site_assumption,HRSA Health Center Service Delivery and Look-Alike Sites,"Reviewed HRSA-supported health center site as a planning candidate; health_center_type=Service Delivery Site; location_type=Permanent; status=Active; address=137 Stowe Rd, Gastonia, NC, 28056-8560. This is not a claim that the site currently provides mammography.",reviewed
HRSA-HCSD-BPS-H80-037145,Kintegra at Turning Point Academy,37045,35.29309472,-81.54550992,fixed_site_assumption,HRSA Health Center Service Delivery and Look-Alike Sites,"Reviewed HRSA-supported health center site as a planning candidate; health_center_type=Service Delivery Site; location_type=Permanent; status=Active; address=409 W Sumter St, Shelby, NC, 28150-4326. This is not a claim that the site currently provides mammography.",reviewed
HRSA-HCSD-BPS-H80-037146,Kintegra at Stuart Cramer High,37071,35.24544151,-81.05906818,fixed_site_assumption,HRSA Health Center Service Delivery and Look-Alike Sites,"Reviewed HRSA-supported health center site as a planning candidate; health_center_type=Service Delivery Site; location_type=Permanent; status=Active; address=101 Lakewood Rd, Belmont, NC, 28012-2973. This is not a claim that the site currently provides mammography.",reviewed
HRSA-HCSD-BPS-H80-037192,Kintegra at Rock Springs Elementary,37109,35.52950584,-81.02573326,fixed_site_assumption,HRSA Health Center Service Delivery and Look-Alike Sites,"Reviewed HRSA-supported health center site as a planning candidate; health_center_type=Service Delivery Site; location_type=Permanent; status=Active; address=3633 N NC 16 Business Hwy, Denver, NC, 28037-8268. This is not a claim that the site currently provides mammography.",reviewed
HRSA-HCSD-BPS-H80-037193,Kintegra at Yadkinville Elementary,37197,36.13687942,-80.66110002,fixed_site_assumption,HRSA Health Center Service Delivery and Look-Alike Sites,"Reviewed HRSA-supported health center site as a planning candidate; health_center_type=Service Delivery Site; location_type=Permanent; status=Active; address=305 N State St, Yadkinville, NC, 27055-5245. This is not a claim that the site currently provides mammography.",reviewed
HRSA-HCSD-BPS-H80-037195,Kintegra at Union Elementary,37109,35.51762571,-81.36832009,fixed_site_assumption,HRSA Health Center Service Delivery and Look-Alike Sites,"Reviewed HRSA-supported health center site as a planning candidate; health_center_type=Service Delivery Site; location_type=Permanent; status=Active; address=4875 Reepsville Rd, Vale, NC, 28168-9771. This is not a claim that the site currently provides mammography.",reviewed
HRSA-HCSD-BPS-H80-037196,Kintegra at Starmount Middle,37197,36.18679436,-80.7692,fixed_site_assumption,HRSA Health Center Service Delivery and Look-Alike Sites,"Reviewed HRSA-supported health center site as a planning candidate; health_center_type=Service Delivery Site; location_type=Permanent; status=Active; address=2626 Longtown Rd, Boonville, NC, 27011-8864. This is not a claim that the site currently provides mammography.",reviewed
HRSA-HCSD-BPS-H80-037197,Kintegra at North Brook Elementary,37109,35.49474001,-81.45393997,fixed_site_assumption,HRSA Health Center Service Delivery and Look-Alike Sites,"Reviewed HRSA-supported health center site as a planning candidate; health_center_type=Service Delivery Site; location_type=Permanent; status=Active; address=642 Highway 274, Vale, NC, 28168-7435. This is not a claim that the site currently provides mammography.",reviewed
HRSA-HCSD-BPS-H80-037198,Kintegra at Jonesville Elementary,37197,36.23244824,-80.84440001,fixed_site_assumption,HRSA Health Center Service Delivery and Look-Alike Sites,"Reviewed HRSA-supported health center site as a planning candidate; health_center_type=Service Delivery Site; location_type=Permanent; status=Active; address=101 Cedarbrook Rd, Jonesville, NC, 28642-2405. This is not a claim that the site currently provides mammography.",reviewed
HRSA-HCSD-BPS-H80-037199,Kintegra at Iron Station Elementary,37109,35.45934064,-81.1674093,fixed_site_assumption,HRSA Health Center Service Delivery and Look-Alike Sites,"Reviewed HRSA-supported health center site as a planning candidate; health_center_type=Service Delivery Site; location_type=Permanent; status=Active; address=4207 E Highway 27, Iron Station, NC, 28080-8701. This is not a claim that the site currently provides mammography.",reviewed
