candidate_id,candidate_name,county_fips,latitude,longitude,weighted_mean_distance_reduction,person_miles_reduced,population_brought_within_threshold,population_with_improved_access,intervention_score
HRSA-HCSD-BPS-H80-028384,Blue Ridge Health-Lake Lure Classical Academy,37161,35.40532857,-82.19382414,0.006675882805912323,11084.402155038615,0.0,1420.0,5.9
HRSA-HCSD-BPS-H80-036450,GOSHEN MEDICAL CENTER - STAR,37123,35.39491779,-79.78450089,0.006588202526846922,10938.82088848819,0.0,3124.0,5.9
HRSA-HCSD-BPS-H80-039181,Kintegra at East Gaston High,37071,35.31577188,-81.07554406,0.006651757532657744,11044.345395711274,0.0,5879.0,5.9
HRSA-HCSD-BPS-H80-041082,Kintegra at Guy B. Teachey Elementary,37151,35.67350656,-79.80866776,0.006612658237759241,10979.426294937122,0.0,7137.0,5.9
HRSA-HCSD-BPS-H80-041517,CRCHC at Charlotte Rescue Mission,37119,35.22950039,-80.8564707,0.0065144853666558875,10816.423495807603,0.0,10894.0,5.8
HRSA-HCSD-BPS-H80-003957,Harvest Family Health Center,37127,35.86674916,-77.94104915,0.006459647225101104,10725.372164904995,0.0,2978.0,5.8
HRSA-HCSD-BPS-H80-018937,Carolina Family Dental Center,37127,35.86574748,-77.94081311,0.006404531227872498,10633.85949216652,0.0,2978.0,5.7
HRSA-HCSD-BPS-H80-041009,Kintegra at Gardner Park Elementary,37071,35.25070999,-81.13279003,0.006415962410137446,10652.83942710786,0.0,10035.0,5.7
HRSA-HCSD-BPS-H80-030341,Blue Ridge Health-Edneyville Elementary School,37089,35.37349599,-82.36821752,0.0062392630050316575,10359.453919349387,0.0,5218.0,5.6
HRSA-HCSD-BPS-H80-039222,Contentnea Health JH Rose,37147,35.59197839,-77.38570104,0.006339899643818154,10526.547472108128,0.0,13570.0,5.6
HRSA-HCSD-BPS-H80-028394,Kintegra at  Woodhill Elementary,37071,35.27863431,-81.18040687,0.006244523396793234,10368.188089716597,0.0,9706.0,5.6
HRSA-HCSD-BPS-LAL-038415,MAHEC at Madison Middle School,37115,35.84074829,-82.71588629,0.0063209300366511255,10495.051000304245,0.0,1796.0,5.6
HRSA-HCSD-BPS-H80-036119,Kintegra Family Dentistry - Randolph HD,37151,35.6756856,-79.82358026,0.006173898369769693,10250.924766722655,0.0,5912.0,5.5
HRSA-HCSD-BPS-H80-041387,Kintegra at Kings Creek Elementary,37027,35.99202345,-81.40071916,0.006181461298167448,10263.481988331796,0.0,3013.0,5.5
HRSA-HCSD-BPS-LAL-038418,MAHEC at Lucy S. Herring Elementary School,37021,35.57790534,-82.60103854,0.0062321869946549546,10347.705159380273,0.0,8838.0,5.5
HRSA-HCSD-BPS-H80-034086,Family Medicine at Elm,37081,35.96316514,-80.01215808,0.006104464554419207,10135.639289898247,0.0,9301.0,5.4
HRSA-HCSD-BPS-H80-033400,Blue Ridge Health-Meridian Walnut,37087,35.49551257,-82.98580427,0.005937136707422783,9857.813989220029,0.0,4637.0,5.3
HRSA-HCSD-BPS-H80-029825,CRCHC Homeless Clinic at Rowan Helping Ministries,37159,35.66629582,-80.46467063,0.005976010426229308,9922.358551346226,0.0,8641.0,5.3
HRSA-HCSD-BPS-H80-041587,CRCHC at Ashley Academy,37067,36.11753755,-80.22181697,0.005953987383131499,9885.792261393131,0.0,12779.0,5.3
HRSA-HCSD-BPS-H80-021392,GOSHEN MEDICAL CENTER - WHITEVILLE,37047,34.30628945,-78.71764438,0.005928564920486191,9843.581694203054,0.0,4977.0,5.3
HRSA-HCSD-BPS-H80-032835,GOSHEN MEDICAL CENTER - WHITEVILLE MOBILE UNIT,37047,34.30628945,-78.71764438,0.005928564920486191,9843.581694203054,0.0,4977.0,5.3
HRSA-HCSD-BPS-H80-038697,Claxton Elementary School,37021,35.6075994,-82.55378506,0.005789042337639544,9611.923280934881,0.0,13399.0,5.2
HRSA-HCSD-BPS-H80-041386,Kintegra at Sawmills Elementary,37027,35.81882609,-81.47900999,0.005857018281664178,9724.788159235344,0.0,4258.0,5.2
HRSA-HCSD-BPS-LAL-036354,AMG3 Monroe Rd,37119,35.13803241,-80.73797456,0.00570940204636713,9479.69132871636,0.0,11278.0,5.1
HRSA-HCSD-BPS-H80-041144,Kintegra at Paisley Magnet,37067,36.11269465,-80.26009502,0.0057769653289999655,9591.871038485027,0.0,13768.0,5.1
HRSA-HCSD-BPS-H80-028380,Kintegra at Southwest Elementary,37035,35.70954992,-81.38688097,0.0057348375725052945,9521.923586072753,0.0,4614.0,5.1
HRSA-HCSD-BPS-H80-035443,Kintegra at St James Elementary,37109,35.48534268,-81.01632047,0.005738971174613868,9528.786874337755,0.0,5534.0,5.1
HRSA-HCSD-BPS-H80-014956,United Health Centers @ Commons,37067,36.11468622,-80.18921083,0.005751689750564654,9549.904352696281,0.0,9301.0,5.1
HRSA-HCSD-BPS-H80-037834,Blue Ridge Health - Sunnyview Elementary School,37149,35.37135894,-82.18289699,0.005572669517214414,9252.66542294971,0.0,1420.0,5.0
HRSA-HCSD-BPS-H80-031331,"C.W. Williams Community Health Center, Inc.",37119,35.19929901,-80.8830203,0.005670672891464348,9415.386795436203,0.0,8434.0,5.0
HRSA-HCSD-BPS-H80-018162,Happy Teeth Mobile,37147,35.65275741,-77.37011497,0.005615587589399177,9323.925087872765,0.0,4025.0,5.0
HRSA-HCSD-BPS-LAL-039993,AMG Charlotte Park Drive,37119,35.1814274,-80.8901196,0.005533431001726824,9187.515165182158,0.0,6614.0,4.9
HRSA-HCSD-BPS-H80-041591,CRCHC at Petree Elementary School,37067,36.11307913,-80.19117097,0.0054862303733747685,9109.144893888397,0.0,9301.0,4.9
HRSA-HCSD-BPS-H80-035495,GOSHEN MEDICAL CENTER -  SANFORD MOBILE UNIT,37105,35.45563739,-79.13897298,0.005558162571767105,9228.57859847209,0.0,6603.0,4.9
HRSA-HCSD-BPS-H80-035496,GOSHEN MEDICAL CENTER - SANFORD,37105,35.45563739,-79.13897298,0.005558162571767105,9228.57859847209,0.0,6603.0,4.9
HRSA-HCSD-BPS-H80-028376,Kintegra at Jenkins Elementary,37035,35.78046086,-81.32103391,0.00552567851251576,9174.64320343323,0.0,6085.0,4.9
HRSA-HCSD-BPS-H80-002082,Contentnea Health Bernstein,37147,35.63709313,-77.36611584,0.00543064068085544,9016.845714068542,0.0,5798.0,4.8
HRSA-HCSD-BPS-H80-040379,Aulander Dental and Primary Care,37015,36.23220295,-77.10218224,0.005247369907517609,8712.549336495475,0.0,3036.0,4.7
HRSA-HCSD-BPS-H80-041501,Kintegra at Dudley Shoals Elementary,37027,35.85607405,-81.39215948,0.005252713195105106,8721.421144190688,0.0,6822.0,4.7
HRSA-HCSD-BPS-H80-041301,Kintegra at East Forsyth High,37067,36.11772517,-80.15026913,0.005232366401347027,8687.638039972557,0.0,6761.0,4.7
HRSA-HCSD-BPS-H80-037473,Kintegra at St. Stephens Elementary,37035,35.73295232,-81.27343108,0.005242925538817107,8705.170062258067,0.0,8562.0,4.7
HRSA-HCSD-BPS-LAL-036811,MAHEC at Nebo Elementary,37111,35.71496999,-81.92922003,0.00522331866556942,8672.61549615817,0.0,3741.0,4.7
HRSA-HCSD-BPS-H80-001197,MedNorth Health Center,37129,34.24641634,-77.94636738,0.0053075504418957625,8812.470989458257,0.0,6593.0,4.7
HRSA-HCSD-BPS-H80-035369,Pardee BlueMD 156 Cross Road Drive,37089,35.38581601,-82.56810202,0.005252426606852424,8720.945303086526,0.0,2742.0,4.7
HRSA-HCSD-BPS-H80-041548,Blue Ridge Health - Rugby Middle School,37089,35.35865399,-82.51459497,0.005177304047968747,8596.214435605629,0.0,6127.0,4.6
HRSA-HCSD-BPS-H80-033396,Blue Ridge Health-Meridian Broadview,37087,35.49551299,-82.972915,0.005126039476783279,8511.09653586927,0.0,5171.0,4.6
HRSA-HCSD-BPS-LAL-036810,MAHEC at West Marion Elementary,37111,35.62183313,-82.06014553,0.005215478630079149,8659.598175631367,0.0,4570.0,4.6
HRSA-HCSD-BPS-H80-036936,Manteo Community Health Center,37055,35.90862221,-75.6735,0.005210178631885179,8650.798244130036,0.0,3430.0,4.6
HRSA-HCSD-BPS-H80-037855,West Marion Elementary School,37111,35.62183313,-82.06014553,0.005215478630079149,8659.598175631367,0.0,4570.0,4.6
HRSA-HCSD-BPS-H80-033397,Blue Ridge Health-Meridian East,37087,35.49598657,-82.97255341,0.005065149719348851,8409.997313766655,0.0,5171.0,4.5
HRSA-HCSD-BPS-H80-041012,CRCHC at Shelter Health Services,37119,35.23984981,-80.83705168,0.005033279336234386,8357.080845106806,0.0,10806.0,4.5
HRSA-HCSD-BPS-H80-038627,Kintegra at James Love Elementary,37045,35.26592717,-81.56705761,0.005048991311934654,8383.168459640383,0.0,5119.0,4.5
HRSA-HCSD-BPS-H80-035908,"C.W. Williams Community Health Center, Inc.",37119,35.16102698,-80.87897008,0.004904487926620257,8143.240096282842,0.0,5848.0,4.4
HRSA-HCSD-BPS-H80-039103,Kintegra at Township Three Elementary,37045,35.21756041,-81.53150426,0.004965777850164467,8245.003740188326,0.0,3192.0,4.4
HRSA-HCSD-BPS-H80-041621,Blue Ridge Health - TC Henderson Elementary School,37175,35.13026179,-82.88757004,0.004877784028128497,8098.901877863573,0.0,1513.0,4.3
HRSA-HCSD-BPS-H80-000437,LYON PARK CLINIC,37063,35.98926421,-78.9198888,0.004789114784038564,7951.67856840019,0.0,9400.0,4.3
HRSA-HCSD-BPS-H80-035366,Pardee BlueMD 3334 Boylston Highway Suite 20,37089,35.40050097,-82.57151102,0.004791740622261773,7956.03841828167,0.0,2742.0,4.3
HRSA-HCSD-BPS-H80-034874,Blue Ridge Health - Brevard High School,37175,35.21809446,-82.73614518,0.004751225660535219,7888.768793854559,0.0,3517.0,4.2
HRSA-HCSD-BPS-H80-000965,LOGAN FAMILY MEDICINE,37025,35.39835043,-80.57964779,0.004736916802281977,7865.010866420915,0.0,8290.0,4.2
HRSA-HCSD-BPS-H80-037663,Sugar Creek Health Center,37119,35.26929569,-80.79500671,0.004695657456367413,7796.50529254148,0.0,9256.0,4.2
HRSA-HCSD-BPS-H80-036642,"Kinston Community Health Center, Inc Site 2",37107,35.25877628,-77.57853477,0.004593101388295071,7626.224786576546,0.0,4917.0,4.1
HRSA-HCSD-BPS-LAL-039736,MAHEC Health Center at Cullowhee,37099,35.30644357,-83.20206282,0.0046500161657223645,7720.724090999614,0.0,2524.0,4.1
HRSA-HCSD-BPS-H80-041037,Piedmont Central School Based Behavioral Health,37135,36.08004919,-79.11448407,0.004656220947415062,7731.02629335481,0.0,4802.0,4.1
HRSA-HCSD-BPS-H80-027999,Southeast Elementary School,37107,35.25794299,-77.57025747,0.004618782528146496,7668.864852345957,0.0,4917.0,4.1
HRSA-HCSD-BPS-H80-035177,"Vecinos, Inc",37099,35.30644357,-83.20206282,0.0046500161657223645,7720.724090999614,0.0,2524.0,4.1
HRSA-HCSD-BPS-H80-008613,"Vecinos, Inc. (mobile van)",37099,35.30644357,-83.20206282,0.0046500161657223645,7720.724090999614,0.0,2524.0,4.1
HRSA-HCSD-BPS-H80-024940,107 S Queen,37107,35.25997745,-77.58123718,0.004505052615175688,7480.031685396181,0.0,5541.0,4.0
HRSA-HCSD-BPS-H80-041550,Blue Ridge Health - West Henderson High School,37089,35.36586201,-82.51490099,0.00447588530179485,7431.603299114606,0.0,6127.0,4.0
HRSA-HCSD-BPS-H80-011674,Kintegra Family Medicine - Lexington,37057,35.82656493,-80.24868977,0.004532165435158419,7525.0488627468085,0.0,6537.0,4.0
HRSA-HCSD-BPS-H80-034234,Kintegra Mobile Dentistry Unit East,37057,35.82656493,-80.24868977,0.004532165435158419,7525.0488627468085,0.0,6537.0,4.0
HRSA-HCSD-BPS-H80-031558,Kintegra Mobile Health,37057,35.82656493,-80.24868977,0.004532165435158419,7525.0488627468085,0.0,6537.0,4.0
HRSA-HCSD-BPS-H80-031436,Kintegra at Grandview Middle,37035,35.70374164,-81.33011277,0.00450968105125632,7487.7165786692,0.0,5879.0,4.0
HRSA-HCSD-BPS-H80-039108,Kintegra at South Caldwell High,37027,35.82152091,-81.45097068,0.004502139574794192,7475.194975103158,0.0,3641.0,4.0
HRSA-HCSD-BPS-H80-041549,Blue Ridge Health - Flat Rock Middle School,37089,35.27048299,-82.43006004,0.004405606453981789,7314.9147599654725,0.0,2934.0,3.9
HRSA-HCSD-BPS-H80-037833,Blue Ridge Health - Polk Central Elementary,37149,35.33747979,-82.18204029,0.004333980706103393,7195.98987508936,0.0,2124.0,3.9
HRSA-HCSD-BPS-H80-027997,Contentnea-Savannah School,37107,35.32001098,-77.52209296,0.004374088235281827,7262.58301277371,0.0,2720.0,3.9
HRSA-HCSD-BPS-H80-021660,Morganton Office 301 E Meeting Street,37023,35.74714355,-81.68501856,0.004419566499592759,7338.093531096332,0.0,5768.0,3.9
HRSA-HCSD-BPS-H80-017641,Rural Health Group at Stovall,37077,36.44769007,-78.56851582,0.004420369200377771,7339.426307385238,0.0,1496.0,3.9
HRSA-HCSD-BPS-H80-007821,CommWell Health of Dublin - Dental,37017,34.65141544,-78.71694876,0.00430472793685432,7147.419600875123,0.0,2210.0,3.8
HRSA-HCSD-BPS-H80-018863,Hillandale Elementary School,37089,35.271585,-82.42748302,0.004303455965457613,7145.3076640870295,0.0,2934.0,3.8
HRSA-HCSD-BPS-H80-035867,Kintegra at Belmont Middle School (BMS),37071,35.21944445,-81.03589054,0.00424070146313453,7041.112284837364,0.0,4351.0,3.8
HRSA-HCSD-BPS-H80-041390,Kintegra at Montclaire Elementary,37119,35.15228998,-80.86728998,0.004254910569601585,7064.704587896536,0.0,6557.0,3.8
HRSA-HCSD-BPS-H80-037555,Kintegra at South Point High,37071,35.2230379,-81.03843587,0.004223303368580512,7012.225097573181,0.0,4351.0,3.8
HRSA-HCSD-BPS-LAL-038220,MAHEC at Oakley Elementary School,37021,35.56462778,-82.51256235,0.004235124245641664,7031.852068114822,0.0,10996.0,3.8
HRSA-HCSD-BPS-H80-033594,CommWell Health Mobile Health Care  -  Unit 2,37101,35.44658799,-78.42376697,0.004112877128726329,6828.877233837692,0.0,2566.0,3.7
HRSA-HCSD-BPS-H80-038234,CommWell Health Mobile Health Care  -  Unit 3,37101,35.44658799,-78.42376697,0.004112877128726329,6828.877233837692,0.0,2566.0,3.7
HRSA-HCSD-BPS-H80-008898,GOSHEN MEDICAL CENTER - WARSAW WELLNESS CENTER,37061,34.998846,-78.09024182,0.004102604200606389,6811.820423539828,0.0,1713.0,3.7
HRSA-HCSD-BPS-H80-000489,"KINSTON COMMUNITY HEALTH CENTER, INC.",37107,35.26326336,-77.58138637,0.0041341006952931225,6864.116100940365,0.0,5541.0,3.7
HRSA-HCSD-BPS-H80-036474,Kinston Community Health Center Pharmacy,37107,35.26325695,-77.58113827,0.004130428134158812,6858.018308972595,0.0,5541.0,3.7
HRSA-HCSD-BPS-H80-039110,Kintegra at Asheboro High School,37151,35.68928256,-79.81949869,0.004109112675075615,6822.626866751923,0.0,6485.0,3.7
HRSA-HCSD-BPS-H80-041462,Kintegra at East Burke Middle,37023,35.7153468,-81.46808242,0.004175219398058796,6932.388155857892,0.0,5866.0,3.7
HRSA-HCSD-BPS-H80-041388,Kintegra at Elizabeth Lane Elementary,37119,35.11261001,-80.74738996,0.00412208854438269,6844.171545993965,0.0,7828.0,3.7
HRSA-HCSD-BPS-H80-033094,Mobile Unit 1,37107,35.26326336,-77.58138637,0.0041341006952931225,6864.116100940365,0.0,5541.0,3.7
HRSA-HCSD-BPS-H80-039242,Blue Ridge Health - Dana Elementary,37089,35.33887228,-82.37409616,0.004045879127180112,6717.636097000408,0.0,5215.0,3.6
HRSA-HCSD-BPS-H80-038251,CommWell Health of Four Oaks,37101,35.44411925,-78.41789197,0.0040158062173534445,6667.704090076052,0.0,2566.0,3.6
HRSA-HCSD-BPS-H80-019034,Kintegra Family Dentistry - Lexington,37057,35.81502682,-80.25074342,0.0040411503936707725,6709.784673387172,0.0,8254.0,3.6
HRSA-HCSD-BPS-H80-039107,Kintegra at Whitnel Elementary,37027,35.88997256,-81.52142644,0.004004238650920987,6648.497707636424,0.0,5637.0,3.6
HRSA-HCSD-BPS-H80-027998,Rochelle Middle School,37107,35.26296668,-77.56275047,0.0040042044373586995,6648.440900635077,0.0,4492.0,3.6
HRSA-HCSD-BPS-H80-003107,Siler City Community Health Center,37037,35.72448806,-79.44844248,0.004011696099871874,6660.879794863764,0.0,6684.0,3.6
HRSA-HCSD-BPS-H80-002522,GOSHEN MEDICAL CENTER - WARSAW,37061,35.00230534,-78.08129507,0.0039421612008450745,6545.426482241131,0.0,1713.0,3.5
HRSA-HCSD-BPS-H80-039627,Kintegra at South Asheboro Middle,37151,35.69018558,-79.82108195,0.003939405157867312,6540.850444942359,0.0,5912.0,3.5
HRSA-HCSD-BPS-H80-034814,Lakewood,37063,35.98726089,-78.92651017,0.0038926348589663584,6463.1946776076775,0.0,8654.0,3.5
HRSA-HCSD-BPS-H80-028118,Northwest Elementary School,37107,35.27724978,-77.60339348,0.003976444653179577,6602.349526576509,0.0,8030.0,3.5
HRSA-HCSD-BPS-H80-032012,Salisbury Health Center,37159,35.65656313,-80.50019447,0.0038898179815952194,6458.517633011346,0.0,9698.0,3.5
HRSA-HCSD-BPS-H80-015743,Appalachian District Health Center - Top Dog School Based Health Center,37009,36.46421704,-81.51022244,0.003831989682672171,6362.501549469979,0.0,1995.0,3.4
HRSA-HCSD-BPS-H80-028369,Blue Ridge Health-IC Imagine Public Charter School,37021,35.54589795,-82.6139035,0.0038383705315423113,6373.09608760425,0.0,6066.0,3.4
HRSA-HCSD-BPS-H80-037849,Kintegra at Brookside Elementary,37071,35.29373296,-81.15122829,0.0038600530711766358,6409.097017524195,0.0,6965.0,3.4
HRSA-HCSD-BPS-H80-028375,Kintegra at Longview Elementary,37035,35.72384043,-81.36091602,0.0037626366567517187,6247.3502125875675,0.0,5032.0,3.4
HRSA-HCSD-BPS-LAL-037042,MAHEC at McDowell Academy & Early College,37111,35.65624998,-81.96208003,0.003791698244806793,6295.60305623863,0.0,4102.0,3.4
HRSA-HCSD-BPS-H80-008191,Rural Health Group at Henderson and Dental,37181,36.33823423,-78.42740002,0.0038065337687788595,6320.235440998511,0.0,6887.0,3.4
HRSA-HCSD-BPS-LAL-009755,Hot Springs Medical Center,37115,35.89287941,-82.82951237,0.003696952679662813,6138.290835968346,0.0,707.0,3.3
HRSA-HCSD-BPS-H80-036599,Kintegra Family Medicine - Shelby - Dixon Blvd,37045,35.27019574,-81.49937349,0.0036708618223311573,6094.970489634872,0.0,3459.0,3.3
HRSA-HCSD-BPS-H80-036598,Kintegra Family Medicine - Shelby Marketplace,37045,35.27015018,-81.49918037,0.0036714603652705955,6095.964289382512,0.0,3459.0,3.3
HRSA-HCSD-BPS-H80-041389,Kintegra at Pinewood Elementary - Clt,37119,35.16601359,-80.86431432,0.003711535437402496,6162.503536522795,0.0,6184.0,3.3
HRSA-HCSD-BPS-LAL-038410,MAHEC at Glenwood Elementary School,37111,35.61349771,-81.98192552,0.0037511259680281335,6228.2382679050315,0.0,3046.0,3.3
HRSA-HCSD-BPS-H80-035164,Pardee BlueMD 1824 Pisgah Drive,37089,35.32310101,-82.49037697,0.0036770306782584663,6105.213042106619,0.0,6851.0,3.3
HRSA-HCSD-BPS-H80-034873,Blue Ridge Health - Brevard Elementary School,37175,35.22451353,-82.723502,0.003605732500008662,5986.832042376882,0.0,3517.0,3.2
HRSA-HCSD-BPS-H80-027435,Dr. A. J. Robinson Health Center,37155,34.61611032,-79.01735735,0.003563797240945342,5917.204205962213,0.0,5916.0,3.2
HRSA-HCSD-BPS-H80-028373,Kintegra at Belmont Central Elementary,37071,35.24114033,-81.05069264,0.003638202603981555,6040.744266559835,0.0,5761.0,3.2
HRSA-HCSD-BPS-H80-041497,Kintegra at Hibriten High,37027,35.92594698,-81.49476504,0.0035621080683173206,5914.399562851688,0.0,4356.0,3.2
HRSA-HCSD-BPS-H80-037199,Kintegra at Iron Station Elementary,37109,35.45934064,-81.1674093,0.003575944789235705,5937.3735699793415,0.0,3603.0,3.2
HRSA-HCSD-BPS-H80-037146,Kintegra at Stuart Cramer High,37071,35.24544151,-81.05906818,0.003577345337853626,5939.698991885336,0.0,5352.0,3.2
HRSA-HCSD-BPS-H80-040085,Kintegra at William Lenoir Middle,37027,35.92431251,-81.4965078,0.0036190611314814974,6008.962435572276,0.0,4356.0,3.2
HRSA-HCSD-BPS-LAL-009757,Laurel Medical Center,37115,35.93369655,-82.74245239,0.0035745477917098084,5935.054044182256,0.0,1117.0,3.2
HRSA-HCSD-BPS-H80-039720,Advance Axcess,37183,35.82779301,-78.58577206,0.0034995136850613164,5810.470039696833,0.0,7817.0,3.1
HRSA-HCSD-BPS-H80-018333,CommWell Health of Bolivia,37019,34.07676729,-78.14189555,0.00342799313430078,5691.719820433314,0.0,1970.0,3.1
HRSA-HCSD-BPS-H80-037198,Kintegra at Jonesville Elementary,37197,36.23244824,-80.84440001,0.0035052045014964707,5819.918872127188,0.0,4642.0,3.1
HRSA-HCSD-BPS-H80-037556,Kintegra at McAdenville Elementary,37071,35.25339497,-81.07727141,0.0035135533816162538,5833.781060467271,0.0,6658.0,3.1
HRSA-HCSD-BPS-H80-031437,Kintegra at Northview Middle,37035,35.76735127,-81.3245347,0.0034491008821656757,5726.766386217012,0.0,5965.0,3.1
HRSA-HCSD-BPS-H80-040949,CRCHC at Winston-Salem Preparatory Academy,37067,36.10982062,-80.22257092,0.0033591992466287697,5577.496857128777,0.0,9470.0,3.0
HRSA-HCSD-BPS-H80-002213,Kintegra Family Medicine - Statesville,37097,35.7699184,-80.88475485,0.0033805367966593517,5612.924978385305,0.0,6216.0,3.0
HRSA-HCSD-BPS-H80-035972,Kintegra Mobile Chiropractic,37097,35.7699184,-80.88475485,0.0033805367966593517,5612.924978385305,0.0,6216.0,3.0
HRSA-HCSD-BPS-H80-038447,Kintegra Mobile Optometry,37097,35.7699184,-80.88475485,0.0033805367966593517,5612.924978385305,0.0,6216.0,3.0
HRSA-HCSD-BPS-H80-033599,Kintegra at Cleveland Community College,37045,35.28040159,-81.4922415,0.0033146461592032943,5503.5224701255775,0.0,4021.0,3.0
HRSA-HCSD-BPS-H80-039106,Kintegra at Gamewell Elementary,37027,35.86874024,-81.59725911,0.003355704838758085,5571.694864604568,0.0,4597.0,3.0
HRSA-HCSD-BPS-LAL-038416,MAHEC at Glen Arden Elementary,37021,35.4701978,-82.49685408,0.0033328460050122497,5533.740857112164,0.0,4227.0,3.0
HRSA-HCSD-BPS-H80-038863,Piedmont Efland School Based Behavioral Health,37135,36.08373647,-79.18878068,0.0034029407543234164,5650.123725552199,0.0,3559.0,3.0
HRSA-HCSD-BPS-H80-033395,Blue Ridge Health-Meridian 69 North Broad,37175,35.23471028,-82.73380906,0.003237647684038158,5375.676896908016,0.0,4100.0,2.9
HRSA-HCSD-BPS-H80-019676,Kintegra Family Medicine  - Thomasville,37057,35.87401107,-80.07628316,0.0032981911756997063,5476.201191440643,0.0,4942.0,2.9
HRSA-HCSD-BPS-H80-036442,Kintegra Mobile Dentistry Unit - Randolph,37057,35.87401107,-80.07628316,0.0032981911756997063,5476.201191440643,0.0,4942.0,2.9
HRSA-HCSD-BPS-H80-018822,United Heatlh Centers @Peters Creek Parkway,37067,36.07058196,-80.2554232,0.003276805000455166,5440.692334580742,0.0,6035.0,2.9
HRSA-HCSD-BPS-H80-041658,Blue Ridge Health-Brevard Pharmacy,37175,35.23552215,-82.73378417,0.0031763173231337365,5273.846112224946,0.0,4100.0,2.8
HRSA-HCSD-BPS-H80-041350,Kintegra Family Medicine - Collettsville,37027,35.92668668,-81.67573737,0.003115720031195262,5173.232489595521,0.0,719.0,2.8
HRSA-HCSD-BPS-H80-039189,Kintegra at Catawba Heights Elementary,37071,35.27443661,-81.03724279,0.003131405331404699,5199.275813077763,0.0,6633.0,2.8
HRSA-HCSD-BPS-H80-033404,Kintegra at Cleveland County Public Health,37045,35.28244581,-81.49590917,0.003119886107297595,5180.149696543172,0.0,4021.0,2.8
HRSA-HCSD-BPS-H80-041499,Kintegra at Collettsville Elementary,37027,35.9269176,-81.67297888,0.0031075161077713386,5159.610982279759,0.0,1273.0,2.8
HRSA-HCSD-BPS-H80-041496,Kintegra at Gamewell Middle,37027,35.87122623,-81.59868764,0.003153095036321721,5235.288639982315,0.0,3431.0,2.8
HRSA-HCSD-BPS-H80-041500,Kintegra at Happy Valley Elementary,37027,35.99533879,-81.56037438,0.0030953261664795765,5139.371230406862,0.0,2266.0,2.8
HRSA-HCSD-BPS-H80-037140,Kintegra at Page Primary,37071,35.2347343,-81.03147696,0.003098276727174251,5144.2702381146755,0.0,4713.0,2.8
HRSA-HCSD-BPS-H80-041392,MedNorth Health Center,37129,34.22346086,-77.9430598,0.0031540829807792277,5236.928988381503,0.0,5653.0,2.8
HRSA-HCSD-BPS-H80-041349,Mobile Medical Unit 2,37027,35.92668668,-81.67573737,0.003115720031195262,5173.232489595521,0.0,719.0,2.8
HRSA-HCSD-BPS-H80-037829,Pleasant Gardens Elementary,37111,35.69189981,-82.07056599,0.003118632723470637,5178.068621905324,0.0,4212.0,2.8
HRSA-HCSD-BPS-H80-028386,Blue Ridge Health - Brevard,37175,35.23667018,-82.73256158,0.0030264839023933544,5025.067944597342,0.0,4100.0,2.7
HRSA-HCSD-BPS-H80-038423,Blue Ridge Health - Brevard,37175,35.23667018,-82.73256158,0.0030264839023933544,5025.067944597342,0.0,4100.0,2.7
HRSA-HCSD-BPS-H80-028017,Kintegra at Iredell County Health Department,37097,35.82004951,-80.87546569,0.003023725562361902,5020.488093351019,0.0,6166.0,2.7
HRSA-HCSD-BPS-H80-041502,Kintegra at Lower Creek Elementary,37027,35.92251937,-81.51162892,0.002989764814322108,4964.100855931926,0.0,4356.0,2.7
HRSA-HCSD-BPS-LAL-034893,MAHEC Family Health Center at Givens,37021,35.50413348,-82.51070853,0.0029852074886499934,4956.534031892346,0.0,3060.0,2.7
HRSA-HCSD-BPS-H80-041038,Piedmont Gravelly Hill School Based Behavioral Health,37135,36.07163829,-79.19904574,0.0030690520681800645,5095.746637183793,0.0,2644.0,2.7
HRSA-HCSD-BPS-H80-038483,Senior TLC - Shelby,37045,35.31683701,-81.51907197,0.002985775497333095,4957.477133629464,0.0,5480.0,2.7
HRSA-HCSD-BPS-H80-040238,Advance CarePlex - Holly Springs,37183,35.66848056,-78.79836026,0.002892061206565588,4801.877205239272,0.0,4941.0,2.6
HRSA-HCSD-BPS-H80-040032,Blue Ridge Health - Glenn C Marlow Elementary School,37089,35.40691699,-82.54660001,0.0029678041587492313,4927.638152041667,0.0,2742.0,2.6
HRSA-HCSD-BPS-H80-034901,Blue Ridge Health - Meridian Bonnie Lane,37099,35.35060615,-83.20752715,0.0029310882192755162,4866.676291197393,0.0,3281.0,2.6
HRSA-HCSD-BPS-H80-019348,Blue Ridge Health - Rainbow Pediatrics,37089,35.30282603,-82.45702856,0.0029120951437900454,4835.140853418959,0.0,5215.0,2.6
HRSA-HCSD-BPS-H80-027770,Blue Ridge Health-Smoky Mountain High School,37099,35.35353906,-83.19974271,0.002876180280053984,4775.509070691833,0.0,3281.0,2.6
HRSA-HCSD-BPS-H80-004227,Freedom Hill Community Health Center,37065,35.87515164,-77.52411166,0.0029460789806909893,4891.566426774994,0.0,2858.0,2.6
HRSA-HCSD-BPS-H80-041361,Kintegra Family Medicine-Happy Valley,37027,35.98917208,-81.55324711,0.002944283297230612,4888.5849368063045,0.0,2266.0,2.6
HRSA-HCSD-BPS-H80-037475,Kintegra at Mitchell Community College,37097,35.78296189,-80.89413051,0.002887544136818946,4794.37722072939,0.0,5801.0,2.6
